label,side,entry_time,exit_time,entry,exit,reason,pnl_pct,bars_held
5m+1h|thr18,short,2021-04-07 07:15:00,2021-04-07 07:35:00,33461.8,33460.7,score,0.01487743054211977,4
5m+1h|thr18,short,2021-04-07 08:25:00,2021-04-07 08:35:00,33454.3,33451.7,score,0.0436604165965037,2
5m+1h|thr18,short,2021-04-07 08:55:00,2021-04-07 08:55:00,33451.8,33460.7,score,-0.14164595729382218,0
5m+1h|thr18,short,2021-04-07 09:40:00,2021-04-07 09:50:00,33447.8,33438.7,score,0.09776786516183271,2
5m+1h|thr18,short,2021-04-07 12:45:00,2021-04-07 12:55:00,33431.3,33429.7,score,0.013700659216866685,2
5m+1h|thr18,long,2021-04-07 17:30:00,2021-04-07 17:55:00,33460.7,33464.3,score,0.012293937705588344,5
5m+1h|thr18,long,2021-04-07 18:10:00,2021-04-07 18:25:00,33435.2,33406.271428571425,sl,-0.1387956295678502,3
5m+1h|thr18,short,2021-04-07 21:20:00,2021-04-07 21:25:00,33421.8,33416.2,score,0.030496140366733378,1
5m+1h|thr18,short,2021-04-07 22:40:00,2021-04-07 22:40:00,33407.8,33415.7,score,-0.04187221277013155,0
5m+1h|thr18,short,2021-04-07 23:35:00,2021-04-08 01:15:00,33450.8,33442.7,score,0.03542464091688517,8
5m+1h|thr18,long,2021-04-08 01:50:00,2021-04-08 02:05:00,33445.7,33435.8,score,-0.13749935013668801,3
5m+1h|thr18,long,2021-04-08 02:35:00,2021-04-08 02:45:00,33479.2,33492.3,score,0.15216133056088893,2
5m+1h|thr18,long,2021-04-08 04:05:00,2021-04-08 04:15:00,33451.7,33451.3,score,-0.0030712468101631338,2
5m+1h|thr18,long,2021-04-08 04:35:00,2021-04-08 04:45:00,33491.2,33483.8,score,-0.06239281865789112,2
5m+1h|thr18,long,2021-04-08 05:30:00,2021-04-08 05:35:00,33489.7,33486.8,score,-0.02170717195761396,1
5m+1h|thr18,long,2021-04-08 06:00:00,2021-04-08 06:05:00,33491.7,33488.8,score,-0.0279701962028342,1
5m+1h|thr18,long,2021-04-08 06:20:00,2021-04-08 06:25:00,33493.2,33485.8,score,-0.0806624077176219,1
5m+1h|thr18,long,2021-04-08 06:45:00,2021-04-08 07:10:00,33480.2,33490.8,score,0.14220932816696455,5
5m+1h|thr18,long,2021-04-08 07:40:00,2021-04-08 07:50:00,33487.2,33487.3,score,0.0015071558203356955,2
5m+1h|thr18,long,2021-04-08 09:30:00,2021-04-08 09:40:00,33497.2,33494.8,score,-0.021503045288133293,2
5m+1h|thr18,long,2021-04-08 10:00:00,2021-04-08 10:05:00,33486.2,33490.3,score,0.038423342660828814,1
