combo,side,entry_time,exit_time,entry,exit,reason,pnl,r_multiple,bars_held
1h+1d,long,2021-02-24 21:00:00,2021-02-25 03:00:00,1.2145299999999999,1.21568,signal,484.1523762295191,0.49235474006124114,6
1h+1d,long,2021-04-08 06:00:00,2021-04-08 12:00:00,1.18705,1.18641,signal,-375.0153026748277,-0.3795002117746399,6
1h+1d,short,2021-06-07 16:00:00,2021-06-07 16:00:00,1.21627,1.2178814285714286,sl,-984.4319112760893,-1.0,0
1h+1d,long,2021-08-17 12:00:00,2021-08-17 12:00:00,1.17781,1.1768242857142857,sl,-974.5875921633285,-1.0,0
1h+1d,short,2021-10-28 01:00:00,2021-10-28 04:00:00,1.15997,1.16048,signal,-272.5606272587902,-0.2824925816023829,3
1h+1d,long,2021-12-27 02:00:00,2021-12-27 04:00:00,1.13232,1.13185,signal,-242.2779947798163,-0.25181783390738116,2
1h+1d,short,2022-01-25 04:00:00,2022-01-25 11:00:00,1.13161,1.1285171428571428,tp,1599.488883368887,1.6666666666667065,7
1h+1d,long,2022-02-07 14:00:00,2022-02-07 16:00:00,1.14436,1.1424260714285714,sl,-975.6882188549981,-1.0,2
1h+1d,long,2022-02-08 00:00:00,2022-02-08 02:00:00,1.14417,1.1442,signal,10.303267591175889,0.010666666666736142,2
1h+1d,short,2022-02-16 15:00:00,2022-02-16 19:00:00,1.1365100000000001,1.1382253571428573,sl,-966.0343693423602,-1.0,4
1h+1d,short,2022-04-06 17:00:00,2022-04-06 17:00:00,1.09128,1.09202,signal,-292.7906296017236,-0.3061465721039987,0
1h+1d,short,2022-04-11 06:00:00,2022-04-11 07:00:00,1.08761,1.08862,signal,-371.39746908126983,-0.3895316804407661,1
1h+1d,short,2022-04-11 23:00:00,2022-04-11 23:00:00,1.08832,1.08835,signal,-9.723034753387996,-0.010237659963428146,0
1h+1d,long,2022-05-26 04:00:00,2022-05-26 07:00:00,1.0704799999999999,1.06821,signal,-752.4157959839239,-0.7923211169283961,3
1h+1d,long,2023-01-11 07:00:00,2023-01-11 10:00:00,1.07393,1.07292,signal,-516.3351199556014,-0.5480620155038178,3
1h+1d,short,2023-02-08 01:00:00,2023-02-08 01:00:00,1.0728900000000001,1.07307,signal,-41.23845010896929,-0.04401362326430626,0
1h+1d,long,2023-03-14 21:00:00,2023-03-15 00:00:00,1.0742399999999999,1.0731300000000001,signal,-289.1953148725387,-0.3087928464976794,3
1h+1d,short,2023-05-16 09:00:00,2023-05-16 10:00:00,1.08707,1.0880171428571428,sl,-933.6430675053622,-1.0,1
1h+1d,short,2023-05-16 16:00:00,2023-05-17 03:00:00,1.0881100000000001,1.08711,signal,543.5955856175631,0.5881117412309143,11
1h+1d,short,2023-07-26 21:00:00,2023-07-26 21:00:00,1.10574,1.1078882142857143,sl,-929.7425926864842,-1.0,0
1h+1d,short,2023-10-27 22:00:00,2023-10-30 08:00:00,1.0566900000000001,1.05657,signal,41.46816519596956,0.04505229283994846,10
1h+1d,short,2023-10-30 10:00:00,2023-10-30 11:00:00,1.0556,1.0568857142857144,sl,-920.8598484115792,-1.0,1
1h+1d,long,2024-02-21 16:00:00,2024-02-22 02:00:00,1.0810499999999998,1.0830125,tp,1519.4187498791055,1.6666666666666667,10
1h+1d,long,2024-02-23 23:00:00,2024-02-23 23:00:00,1.08228,1.08178,signal,-298.29508330955485,-0.3218390804597225,0
1h+1d,long,2024-02-27 21:00:00,2024-02-27 22:00:00,1.08501,1.0843500000000001,signal,-370.50735139407357,-0.4010416666666041,1
1h+1d,short,2024-03-25 10:00:00,2024-03-25 10:00:00,1.0813300000000001,1.0823478571428573,sl,-920.1574130792179,-1.0,0
1h+1d,short,2024-03-26 17:00:00,2024-03-26 22:00:00,1.08405,1.0831,signal,612.8332148716819,0.6727364693980273,5
1h+1d,short,2024-03-29 20:00:00,2024-04-01 00:00:00,1.07874,1.07932,signal,-447.6539506648234,-0.48812744214010145,3
1h+1d,long,2024-09-18 04:00:00,2024-09-18 07:00:00,1.11275,1.1119400000000002,signal,-487.23966771337774,-0.5338983050845362,3
1h+1d,long,2024-09-20 22:00:00,2024-09-23 00:00:00,1.11655,1.1161100000000002,signal,-183.54337919131308,-0.20219924503517978,2
1h+1d,long,2024-09-23 02:00:00,2024-09-23 02:00:00,1.1162699999999999,1.11584,signal,-215.00164804850988,-0.2373349103094528,0
1h+1d,long,2024-09-23 08:00:00,2024-09-23 09:00:00,1.1164,1.1158000000000001,signal,-416.88622685248146,-0.4612850082372081,1
1h+1d,short,2024-10-02 16:00:00,2024-10-02 22:00:00,1.1053,1.10494,signal,190.940739050581,0.21225521162345098,6
1h+1d,short,2024-10-08 16:00:00,2024-10-08 22:00:00,1.09748,1.09782,signal,-216.55785867632747,-0.24022205399948512,6
1h+1d,long,2025-01-21 16:00:00,2025-01-22 01:00:00,1.03789,1.04051,signal,648.9078759347499,0.7215501131110613,9
1h+1d,long,2025-01-23 19:00:00,2025-01-23 23:00:00,1.042,1.04139,signal,-233.56431484448484,-0.2578502415458915,4
1h+1d,long,2025-02-20 09:00:00,2025-02-20 09:00:00,1.04259,1.04311,signal,301.1593955957371,0.3333333333333808,0
1h+1d,short,2025-02-28 20:00:00,2025-02-28 20:00:00,1.03955,1.0364875,tp,1510.8163012384368,1.666666666666707,0
1h+1d,long,2025-05-22 04:00:00,2025-05-22 09:00:00,1.13273,1.1321400000000001,signal,-202.43050167312848,-0.2196516420688216,5
1h+1d,long,2025-06-04 11:00:00,2025-06-04 16:00:00,1.13866,1.1398000000000001,signal,542.064460730236,0.5894736842105903,5
1h+1d,long,2025-07-25 10:00:00,2025-07-25 12:00:00,1.17479,1.17338,signal,-684.2565918399271,-0.7397414277683485,2
1h+1d,long,2025-08-07 23:00:00,2025-08-08 04:00:00,1.16543,1.16561,signal,51.228657764162776,0.055795416805069116,5
1h+1d,long,2025-09-11 16:00:00,2025-09-11 21:00:00,1.17154,1.17346,signal,903.5378129404071,0.9835345773875074,5
1h+1d,long,2025-11-11 10:00:00,2025-11-11 10:00:00,1.1560899999999998,1.15538,signal,-568.6914497943499,-0.613012642614666,0
1h+1d,long,2025-11-11 12:00:00,2025-11-11 15:00:00,1.15651,1.1587296428571427,tp,1536.6874460612667,1.6666666666667778,3
1h+1d,long,2026-01-21 15:00:00,2026-01-21 16:00:00,1.17352,1.1717735714285713,sl,-937.3793420973113,-1.0,1
1h+1d,long,2026-01-23 17:00:00,2026-01-23 18:00:00,1.17469,1.177107857142857,tp,1546.6759144604687,1.6666666666665646,1
