symbol,name,base,htf,entry_thr,exit_mode,exit_thr,htf_m_min,sl_atr,tp_atr,trail_atr,be_at_r,sides,session,n,ret,pf,wr,dd,sharpe,avg_bars,final,score
US30,15min+1h_e20_hard_hm12_s2.0_t4.0_long,15min,1h,20.0,hard,0.0,12.0,2.0,4.0,0.0,0.0,long,all,1422,9.890211042057917,1.0083592237781973,34.52883263009845,-38.906170136421814,0.1827510800440682,25.230661040787624,109890.21104205791,-17.56561368426296
US30,15min+1h_e20_hard_hm25_s1.5_t2.5_both,15min,1h,20.0,hard,0.0,25.0,1.5,2.5,0.0,0.0,both,all,1838,-59.212565140189774,0.9401940358284175,36.126224156692054,-69.07194775381906,-0.574599976083938,14.982589771490751,40787.43485981023,-22.842795390315217
US30,15min+1h_e20_hard_hm25_s1.5_t2.5_long,15min,1h,20.0,hard,0.0,25.0,1.5,2.5,0.0,0.0,long,all,1273,2.569892607059776,1.0026309566275857,38.09897879025923,-41.78809488255434,0.11684942232210609,14.064414768263944,102569.89260705978,-18.08687656596766
US30,15min+1h_e20_hard_hm25_s1.5_t3.5_both,15min,1h,20.0,hard,0.0,25.0,1.5,3.5,0.0,0.0,both,all,1726,-68.99215293354781,0.9144116698752296,28.852838933951332,-74.00949889003738,-0.6522141606447702,19.79374275782155,31007.847066452196,-23.61235813922249
US30,15min+1h_e20_hard_hm25_s1.5_t3.5_long,15min,1h,20.0,hard,0.0,25.0,1.5,3.5,0.0,0.0,long,all,1171,8.95248030935447,1.0089844512700603,30.999146029035014,-36.09552946004091,0.1747520505594888,19.33390264730999,108952.48030935446,-17.50113276201307
US30,15min+1h_e20_hard_hm25_s2.0_t4.0_both,15min,1h,20.0,hard,0.0,25.0,2.0,4.0,0.0,0.0,both,all,1580,-63.68794126288587,0.9165822590554455,32.0253164556962,-68.02907506509413,-0.6626198904511592,28.487974683544305,36312.05873711413,-23.171154841157325
US30,15min+1h_e20_hard_hm25_s2.0_t4.0_long,15min,1h,20.0,hard,0.0,25.0,2.0,4.0,0.0,0.0,long,all,1053,11.399588881820488,1.012843181621854,34.472934472934476,-36.4359417156095,0.19176954653005374,29.108262108262107,111399.58888182048,-17.381691839501844
US30,15min+1h_e20_neg_hm0_s1.5_t2.5_both,15min,1h,20.0,neg,10.0,0.0,1.5,2.5,0.0,0.0,both,all,2881,-80.03764126669314,0.8464678175413066,41.72162443595974,-80.20924233621578,-1.349419052281117,2.704963554321416,19962.358733306846,-24.99370580026309
US30,15min+1h_e20_neg_hm0_s1.5_t2.5_long,15min,1h,20.0,neg,10.0,0.0,1.5,2.5,0.0,0.0,long,all,3093,-80.17058111269122,0.8721344515599178,40.80181053992887,-80.61428173383571,-1.2723623405158224,2.2913029421273845,19829.418887308784,-24.951058384961282
US30,15min+1h_e20_neg_hm0_s1.5_t3.5_both,15min,1h,20.0,neg,10.0,0.0,1.5,3.5,0.0,0.0,both,all,2998,-80.16048873047139,0.8483271727223404,40.9606404269513,-80.19746142171894,-1.2447156365737175,2.8282188125416945,19839.51126952862,-24.993500074281762
US30,15min+1h_e20_neg_hm0_s1.5_t3.5_long,15min,1h,20.0,neg,10.0,0.0,1.5,3.5,0.0,0.0,long,all,3059,-80.0251288671335,0.8739302396875249,39.91500490356326,-80.228058758484,-1.1882294605226142,2.45766590389016,19974.871132866487,-24.92530190580589
US30,15min+1h_e20_neg_hm0_s2.0_t4.0_both,15min,1h,20.0,neg,10.0,0.0,2.0,4.0,0.0,0.0,both,all,4128,-80.10862823470188,0.8667064013676838,42.151162790697676,-80.12712703819614,-1.2347561159045557,3.1400193798449614,19891.37176529812,-24.942664207496712
US30,15min+1h_e20_neg_hm0_s2.0_t4.0_long,15min,1h,20.0,neg,10.0,0.0,2.0,4.0,0.0,0.0,long,all,3368,-72.20021545848712,0.8848395232274461,41.09263657957245,-73.04126802774098,-1.0806157961128395,2.7336698337292162,27799.78454151288,-24.29756053138051
US30,15min+1h_e20_neg_hm12_s1.5_t2.5_both,15min,1h,20.0,neg,10.0,12.0,1.5,2.5,0.0,0.0,both,all,2758,-80.12130223946319,0.8486959287805922,40.609137055837564,-80.85004601854273,-1.3944580445391919,2.7316896301667875,19878.69776053681,-25.017114108368755
US30,15min+1h_e20_neg_hm12_s1.5_t2.5_long,15min,1h,20.0,neg,10.0,12.0,1.5,2.5,0.0,0.0,long,all,2203,-69.1540291826579,0.86169562936946,39.990921470721744,-71.49205015566156,-1.1183730672081653,2.156604630049932,30845.970817342113,-24.17160410010913
US30,15min+1h_e20_neg_hm12_s1.5_t3.5_both,15min,1h,20.0,neg,10.0,12.0,1.5,3.5,0.0,0.0,both,all,2628,-80.18155474625993,0.8497616415751424,40.03044140030441,-80.75089118074884,-1.3424152451659301,2.8683409436834095,19818.44525374007,-25.012893733142494
US30,15min+1h_e20_neg_hm12_s1.5_t3.5_long,15min,1h,20.0,neg,10.0,12.0,1.5,3.5,0.0,0.0,long,all,2185,-67.68826128188714,0.8716159602199772,39.130434782608695,-70.5685752708117,-0.9834789095129298,2.3194508009153316,32311.738718112865,-24.026451925827406
US30,15min+1h_e20_neg_hm12_s2.0_t4.0_both,15min,1h,20.0,neg,10.0,12.0,2.0,4.0,0.0,0.0,both,all,3196,-78.68879243363071,0.8581453709612396,40.83229036295369,-80.07009962388655,-1.4334892423006247,3.112953692115144,21311.207566369296,-24.904992254897593
US30,15min+1h_e20_neg_hm12_s2.0_t4.0_long,15min,1h,20.0,neg,10.0,12.0,2.0,4.0,0.0,0.0,long,all,2168,-58.565206101019115,0.8776563652760578,40.40590405904059,-61.42509070907265,-0.9360443383079394,2.6023985239852396,41434.79389898088,-23.209537466675435
US30,15min+1h_e20_neg_hm25_s1.5_t2.5_both,15min,1h,20.0,neg,10.0,25.0,1.5,2.5,0.0,0.0,both,all,2155,-78.09851197935683,0.8300482908832025,39.39675174013921,-79.708154514517,-1.5046814534501378,2.683062645011601,21901.48802064318,-24.937145932546947
US30,15min+1h_e20_neg_hm25_s1.5_t2.5_long,15min,1h,20.0,neg,10.0,25.0,1.5,2.5,0.0,0.0,long,all,1526,-56.88895288453468,0.8635769840211979,39.77719528178244,-60.68722371336326,-0.9592849874862651,2.167758846657929,43111.04711546531,-23.18303208509232
US30,15min+1h_e20_neg_hm25_s1.5_t3.5_both,15min,1h,20.0,neg,10.0,25.0,1.5,3.5,0.0,0.0,both,all,2132,-80.05120010042303,0.8329413968137754,38.60225140712946,-80.9451339540239,-1.5184907459552814,2.823170731707317,19948.799899576967,-25.057499870143438
US30,15min+1h_e20_neg_hm25_s1.5_t3.5_long,15min,1h,20.0,neg,10.0,25.0,1.5,3.5,0.0,0.0,long,all,1514,-57.9795502013408,0.8678941971235237,38.90356671070013,-62.420992542202015,-0.9241148470788992,2.3282694848084544,42020.449798659196,-23.232458487551252
US30,15min+1h_e20_neg_hm25_s2.0_t4.0_both,15min,1h,20.0,neg,10.0,25.0,2.0,4.0,0.0,0.0,both,all,2132,-69.32636122582169,0.8482614626367678,39.77485928705441,-71.74791687780926,-1.3663364572670114,3.075515947467167,30673.63877417831,-24.222317467553317
US30,15min+1h_e20_neg_hm25_s2.0_t4.0_long,15min,1h,20.0,neg,10.0,25.0,2.0,4.0,0.0,0.0,long,all,1505,-48.173759831077376,0.8761729884786938,39.93355481727575,-53.98333135680863,-0.8546394214863888,2.5754152823920267,51826.24016892262,-22.37781030854829
US30,15min+1h_e25_zero_hm0_s1.5_t2.5_both,15min,1h,25.0,zero,0.0,0.0,1.5,2.5,0.0,0.0,both,all,1756,-80.01168589714361,0.7605647579444449,39.40774487471526,-80.42324188449581,-1.8771822559353075,1.9777904328018223,19988.314102856388,-25.215985216404466
US30,15min+1h_e25_zero_hm0_s1.5_t2.5_long,15min,1h,25.0,zero,0.0,0.0,1.5,2.5,0.0,0.0,long,all,2621,-80.06692267606724,0.8154414177302444,41.05303319343762,-80.72422156397529,-1.493513240116452,1.5700114460129722,19933.07732393276,-25.09304222527609
US30,15min+1h_e25_zero_hm0_s1.5_t3.5_both,15min,1h,25.0,zero,0.0,0.0,1.5,3.5,0.0,0.0,both,all,1799,-80.11174625012785,0.758417374482705,38.57698721511951,-80.63305922894203,-1.7578712808745307,2.0316842690383545,19888.25374987214,-25.233748782956035
US30,15min+1h_e25_zero_hm0_s1.5_t3.5_long,15min,1h,25.0,zero,0.0,0.0,1.5,3.5,0.0,0.0,long,all,2635,-80.03944814772854,0.8239821133471366,40.18975332068311,-80.7605699046625,-1.3945521261380383,1.6679316888045541,19960.55185227147,-25.072045438727802
US30,15min+1h_e25_zero_hm0_s2.0_t4.0_both,15min,1h,25.0,zero,0.0,0.0,2.0,4.0,0.0,0.0,both,all,2886,-80.19502985850757,0.7886333126319726,41.268191268191266,-80.5034330977637,-1.7357318664036294,2.178101178101178,19804.970141492435,-25.15635523667092
US30,15min+1h_e25_zero_hm0_s2.0_t4.0_long,15min,1h,25.0,zero,0.0,0.0,2.0,4.0,0.0,0.0,long,all,2716,-80.17755736030448,0.8113715393659011,40.90574374079529,-80.68146149030252,-1.6541817902790534,1.8019145802650958,19822.442639695524,-25.105931905609527
US30,15min+1h_e25_zero_hm12_s1.5_t2.5_both,15min,1h,25.0,zero,0.0,12.0,1.5,2.5,0.0,0.0,both,all,2327,-80.01782647508384,0.8026858623631222,40.82509669101848,-81.24757379115849,-1.658866213965581,1.9265148259561666,19982.173524916157,-25.14390135474189
US30,15min+1h_e25_zero_hm12_s1.5_t2.5_long,15min,1h,25.0,zero,0.0,12.0,1.5,2.5,0.0,0.0,long,all,2098,-78.44659203168654,0.8093793260701592,39.18017159199238,-80.30366964347691,-1.5899231877524613,1.4837940896091515,21553.407968313466,-25.02656215183114
US30,15min+1h_e25_zero_hm12_s1.5_t3.5_both,15min,1h,25.0,zero,0.0,12.0,1.5,3.5,0.0,0.0,both,all,2337,-80.00370168910541,0.81107606203856,40.35087719298246,-81.59237361358768,-1.5567878799859398,2.011981172443303,19996.29831089459,-25.136152857011325
US30,15min+1h_e25_zero_hm12_s1.5_t3.5_long,15min,1h,25.0,zero,0.0,12.0,1.5,3.5,0.0,0.0,long,all,2091,-75.6692013738662,0.8281334783838182,38.64179818268771,-78.36557094611885,-1.3634363940617267,1.5781922525107603,24330.798626133797,-24.79105719683986
US30,15min+1h_e25_zero_hm12_s2.0_t4.0_both,15min,1h,25.0,zero,0.0,12.0,2.0,4.0,0.0,0.0,both,all,2470,-80.0223507224246,0.8020995307329034,40.48582995951417,-81.21415964807993,-1.8415985209129924,2.159514170040486,19977.649277575387,-25.14421158798792
US30,15min+1h_e25_zero_hm12_s2.0_t4.0_long,15min,1h,25.0,zero,0.0,12.0,2.0,4.0,0.0,0.0,long,all,2083,-69.98321143869018,0.8185083352588906,39.60633701392223,-72.613517074561,-1.39971297542721,1.71627460393663,30016.788561309833,-24.357598302382822
US30,15min+1h_e25_zero_hm25_s1.5_t2.5_both,15min,1h,25.0,zero,0.0,25.0,1.5,2.5,0.0,0.0,both,all,1905,-80.00914338643128,0.7687558427003824,38.79265091863517,-80.6783008442974,-1.8516178906155356,1.863517060367454,19990.856613568725,-25.205608162478192
US30,15min+1h_e25_zero_hm25_s1.5_t2.5_long,15min,1h,25.0,zero,0.0,25.0,1.5,2.5,0.0,0.0,long,all,1412,-66.62634625144945,0.7943516964402944,38.59773371104816,-68.32351469243538,-1.4140527765679973,1.454674220963173,33373.65374855055,-24.112115196654656
US30,15min+1h_e25_zero_hm25_s1.5_t3.5_both,15min,1h,25.0,zero,0.0,25.0,1.5,3.5,0.0,0.0,both,all,1900,-80.08391405078942,0.777805648958092,38.21052631578947,-80.87391001345448,-1.7818373000382743,1.9442105263157894,19916.085949210585,-25.193798840174527
US30,15min+1h_e25_zero_hm25_s1.5_t3.5_long,15min,1h,25.0,zero,0.0,25.0,1.5,3.5,0.0,0.0,long,all,1406,-65.68989981590947,0.8061197697279062,37.9800853485064,-68.24641039375317,-1.311953365402794,1.5433854907539117,34310.10018409052,-24.04215298406674
US30,15min+1h_e25_zero_hm25_s2.0_t4.0_both,15min,1h,25.0,zero,0.0,25.0,2.0,4.0,0.0,0.0,both,all,1929,-74.95324971871028,0.7740223654141489,38.88024883359253,-76.35857021345105,-1.8360940910731067,2.072576464489373,25046.750281289722,-24.81741688375108
US30,15min+1h_e25_zero_hm25_s2.0_t4.0_long,15min,1h,25.0,zero,0.0,25.0,2.0,4.0,0.0,0.0,long,all,1403,-59.111015932773284,0.7983476182953756,38.63150392017106,-61.630656564971055,-1.317931408331046,1.668567355666429,40888.984067226724,-23.533797854171333
US30,15min+1h_e25_hard_hm0_s1.5_t2.5_both,15min,1h,25.0,hard,0.0,0.0,1.5,2.5,0.0,0.0,both,all,3234,-80.15842569410158,0.9454343174304697,36.0235003092146,-84.79430687015224,-0.7674456598753812,10.720470006184291,19841.57430589841,-24.58569199880705
US30,15min+1h_e25_hard_hm0_s1.5_t2.5_long,15min,1h,25.0,hard,0.0,0.0,1.5,2.5,0.0,0.0,long,all,2530,-58.75184521039181,0.9628868825024042,36.83794466403162,-75.20788205151561,-0.42885786974765067,10.840711462450592,41248.15478960819,-22.79445868884176
US30,15min+1h_e25_hard_hm0_s1.5_t3.5_both,15min,1h,25.0,hard,0.0,0.0,1.5,3.5,0.0,0.0,both,all,3176,-80.02503876304283,0.9343405056894717,29.691435768261965,-81.6764278706178,-0.6054035795716566,13.932304785894207,19974.96123695717,-24.24031277048023
US30,15min+1h_e25_hard_hm0_s1.5_t3.5_long,15min,1h,25.0,hard,0.0,0.0,1.5,3.5,0.0,0.0,long,all,2276,-55.83037496508499,0.9580403244274479,29.920913884007028,-67.88048131515103,-0.31722533864721,14.5896309314587,44169.62503491501,-22.229171448111636
US30,15min+1h_e25_hard_hm0_s2.0_t4.0_both,15min,1h,25.0,hard,0.0,0.0,2.0,4.0,0.0,0.0,both,all,3200,-77.87511747183133,0.9265442758851042,32.90625,-80.04467093655651,-0.6359948112406503,19.4125,22124.882528168666,-24.15442306348373
US30,15min+1h_e25_hard_hm0_s2.0_t4.0_long,15min,1h,25.0,hard,0.0,0.0,2.0,4.0,0.0,0.0,long,all,1992,-30.673468966304686,0.9744448816584618,33.785140562249,-48.49234318782395,-0.1075088516112248,21.044176706827308,69326.53103369531,-20.09178355943583
US30,15min+1h_e25_hard_hm12_s1.5_t2.5_both,15min,1h,25.0,hard,0.0,12.0,1.5,2.5,0.0,0.0,both,all,2469,-65.40265857153238,0.951591414608588,36.4115026326448,-74.84992491826597,-0.5747549563568993,13.341838801134063,34597.341428467626,-23.293257237605815
US30,15min+1h_e25_hard_hm12_s1.5_t2.5_long,15min,1h,25.0,hard,0.0,12.0,1.5,2.5,0.0,0.0,long,all,1687,-20.68024808860298,0.9843671938967935,37.522228808535864,-58.76295798609637,-0.07410028754378711,12.67397747480735,79319.75191139702,-20.02796068956167
US30,15min+1h_e25_hard_hm12_s1.5_t3.5_both,15min,1h,25.0,hard,0.0,12.0,1.5,3.5,0.0,0.0,both,all,2300,-54.38509523633718,0.956152638506894,30.0,-64.31322544225405,-0.29788801953610455,17.320869565217393,45614.904763662824,-22.00438326018057
US30,15min+1h_e25_hard_hm12_s1.5_t3.5_long,15min,1h,25.0,hard,0.0,12.0,1.5,3.5,0.0,0.0,long,all,1544,-8.767714061051613,0.9933395614943367,30.569948186528496,-45.679412714558644,0.05960014285445719,17.088730569948186,91232.2859389484,-18.805135953006882
US30,15min+1h_e25_hard_hm12_s2.0_t4.0_both,15min,1h,25.0,hard,0.0,12.0,2.0,4.0,0.0,0.0,both,all,2096,-57.650940505357504,0.9348299299075672,32.87213740458015,-63.21002240646045,-0.43723419316629536,24.188454198473284,42349.05949464249,-22.35321498145324
US30,15min+1h_e25_hard_hm12_s2.0_t4.0_long,15min,1h,25.0,hard,0.0,12.0,2.0,4.0,0.0,0.0,long,all,1382,-8.410391835449582,0.9916901473213161,33.71924746743849,-35.622794422538576,0.03774902694096093,24.73082489146165,91589.60816455042,-18.425478541604797
US30,15min+1h_e25_hard_hm25_s1.5_t2.5_both,15min,1h,25.0,hard,0.0,25.0,1.5,2.5,0.0,0.0,both,all,1669,-64.78668854663184,0.9241180813460164,35.59017375674056,-69.41257278760243,-0.7292584205313977,14.55242660275614,35213.31145336817,-23.351562880801428
US30,15min+1h_e25_hard_hm25_s1.5_t2.5_long,15min,1h,25.0,hard,0.0,25.0,1.5,2.5,0.0,0.0,long,all,1185,-24.97140364663738,0.9700279855608017,37.04641350210971,-52.24346772031717,-0.17938787338693774,13.421097046413502,75028.59635336262,-20.132606700856584
US30,15min+1h_e25_hard_hm25_s1.5_t3.5_both,15min,1h,25.0,hard,0.0,25.0,1.5,3.5,0.0,0.0,both,all,1576,-69.753862859364,0.9055407894889446,28.48984771573604,-75.57462472925972,-0.7210225979383833,19.356598984771573,30246.137140635994,-23.830821426730164
US30,15min+1h_e25_hard_hm25_s1.5_t3.5_long,15min,1h,25.0,hard,0.0,25.0,1.5,3.5,0.0,0.0,long,all,1099,-12.010452240896663,0.9869941521872885,30.30027297543221,-44.90631779807538,-0.004645909402992738,18.578707916287534,87989.54775910334,-19.01615428519515
US30,15min+1h_e25_hard_hm25_s2.0_t4.0_both,15min,1h,25.0,hard,0.0,25.0,2.0,4.0,0.0,0.0,both,all,1449,-65.03172765643922,0.8956038055272392,31.538992408557625,-68.48756304305222,-0.7211562089349756,28.08350586611456,34968.2723435608,-23.383496427564022
US30,15min+1h_e25_hard_hm25_s2.0_t4.0_long,15min,1h,25.0,hard,0.0,25.0,2.0,4.0,0.0,0.0,long,all,992,-1.427813854017368,0.9981506488460152,33.770161290322584,-35.07783433554651,0.07813102378637082,28.410282258064516,98572.18614598263,-18.047652769787963
US30,15min+1h_e25_neg_hm0_s1.5_t2.5_both,15min,1h,25.0,neg,10.0,0.0,1.5,2.5,0.0,0.0,both,all,2506,-80.07202156350964,0.820879902034409,41.58020750199521,-80.0828754608361,-1.4580467245220379,2.6568236233040703,19927.978436490357,-25.053996125887807
US30,15min+1h_e25_neg_hm0_s1.5_t2.5_long,15min,1h,25.0,neg,10.0,0.0,1.5,2.5,0.0,0.0,long,all,2611,-80.02545502505394,0.8455687237717819,40.75067024128686,-80.19403441135718,-1.3509221495501131,2.1363462274990423,19974.544974946053,-24.99485776802699
US30,15min+1h_e25_neg_hm0_s1.5_t3.5_both,15min,1h,25.0,neg,10.0,0.0,1.5,3.5,0.0,0.0,both,all,2575,-80.06991960216257,0.8205588444422808,40.699029126213595,-80.24075784976337,-1.355746198888375,2.774368932038835,19930.08039783742,-25.061029986971334
US30,15min+1h_e25_neg_hm0_s1.5_t3.5_long,15min,1h,25.0,neg,10.0,0.0,1.5,3.5,0.0,0.0,long,all,2643,-80.18346980244672,0.8474023307820266,39.8410896708286,-80.36407517863964,-1.2633145983363887,2.2890654559213015,19816.530197553286,-25.003395972288388
US30,15min+1h_e25_neg_hm0_s2.0_t4.0_both,15min,1h,25.0,neg,10.0,0.0,2.0,4.0,0.0,0.0,both,all,3373,-80.06921446819842,0.8303864481440861,42.09902164245479,-80.26500779296704,-1.4196712752123124,3.0403201897420695,19930.78553180157,-25.037402770086402
US30,15min+1h_e25_neg_hm0_s2.0_t4.0_long,15min,1h,25.0,neg,10.0,0.0,2.0,4.0,0.0,0.0,long,all,3163,-78.4526679578057,0.8491867532401725,40.84729687006007,-78.76203092253095,-1.3321422971878334,2.5678153651596585,21547.332042194295,-24.865621072113036
US30,15min+1h_e25_neg_hm12_s1.5_t2.5_both,15min,1h,25.0,neg,10.0,12.0,1.5,2.5,0.0,0.0,both,all,2424,-80.01818767976033,0.8352403994761889,40.552805280528055,-80.8785931577342,-1.4619484061337769,2.639026402640264,19981.812320239664,-25.04777023480931
US30,15min+1h_e25_neg_hm12_s1.5_t2.5_long,15min,1h,25.0,neg,10.0,12.0,1.5,2.5,0.0,0.0,long,all,2048,-74.95765035734587,0.8392943775374195,39.74609375,-76.70753433654001,-1.3606557438283466,2.01513671875,25042.349642654128,-24.668371443911887
US30,15min+1h_e25_neg_hm12_s1.5_t3.5_both,15min,1h,25.0,neg,10.0,12.0,1.5,3.5,0.0,0.0,both,all,2393,-80.1188485342364,0.8374358519687961,39.94985374007522,-81.45950140198495,-1.3981511172269545,2.7705808608441287,19881.151465763593,-25.069544367526866
US30,15min+1h_e25_neg_hm12_s1.5_t3.5_long,15min,1h,25.0,neg,10.0,12.0,1.5,3.5,0.0,0.0,long,all,2033,-73.70784379535303,0.8484115892356678,38.95720609936055,-76.3599843134799,-1.2175906407804034,2.174126906050172,26292.15620464697,-24.58168415126415
US30,15min+1h_e25_neg_hm12_s2.0_t4.0_both,15min,1h,25.0,neg,10.0,12.0,2.0,4.0,0.0,0.0,both,all,2865,-80.19961610467298,0.8325668307181028,40.6282722513089,-81.00049633876726,-1.571793681664933,3.0663176265270504,19800.38389532702,-25.066587420942355
US30,15min+1h_e25_neg_hm12_s2.0_t4.0_long,15min,1h,25.0,neg,10.0,12.0,2.0,4.0,0.0,0.0,long,all,2015,-65.19818041000717,0.8462169648705519,40.1985111662531,-67.36895894943548,-1.163738850714965,2.4535980148883376,34801.81958999283,-23.887143162201326
US30,15min+1h_e25_neg_hm25_s1.5_t2.5_both,15min,1h,25.0,neg,10.0,25.0,1.5,2.5,0.0,0.0,both,all,1909,-78.52410855830762,0.8113380378906325,38.81613410162389,-79.6080308617834,-1.6116888408527144,2.609219486642221,21475.891441692387,-24.99694048207706
US30,15min+1h_e25_neg_hm25_s1.5_t2.5_long,15min,1h,25.0,neg,10.0,25.0,1.5,2.5,0.0,0.0,long,all,1383,-63.061054271091166,0.8294982206893187,39.04555314533623,-64.80341493427542,-1.2019943264755872,2.019522776572668,36938.94572890883,-23.740833216491367
US30,15min+1h_e25_neg_hm25_s1.5_t3.5_both,15min,1h,25.0,neg,10.0,25.0,1.5,3.5,0.0,0.0,both,all,1900,-79.2540487972428,0.8181670806262474,38.1578947368421,-80.64850436257014,-1.582220550863226,2.7426315789473685,20745.95120275719,-25.050684424826898
US30,15min+1h_e25_neg_hm25_s1.5_t3.5_long,15min,1h,25.0,neg,10.0,25.0,1.5,3.5,0.0,0.0,long,all,1374,-63.44736814280063,0.8367204769647237,38.28238719068413,-66.26087948441818,-1.156330692253984,2.1739446870451236,36552.63185719937,-23.796528712676945
US30,15min+1h_e25_neg_hm25_s2.0_t4.0_both,15min,1h,25.0,neg,10.0,25.0,2.0,4.0,0.0,0.0,both,all,1891,-72.29532330720698,0.8142657378035277,39.079851930195666,-73.61263023109508,-1.5784569870535792,3.0095187731359068,27704.676692793015,-24.500653797023265
US30,15min+1h_e25_neg_hm25_s2.0_t4.0_long,15min,1h,25.0,neg,10.0,25.0,2.0,4.0,0.0,0.0,long,all,1367,-56.383020534635605,0.8294481343323574,39.136795903438184,-58.33427725143845,-1.1459293765337055,2.4162399414776883,43616.97946536439,-23.21507157561207
US30,15min+1h_e35_zero_hm0_s1.5_t2.5_both,15min,1h,35.0,zero,0.0,0.0,1.5,2.5,0.0,0.0,both,all,2158,-80.02547712321095,0.7627345180194505,40.82483781278962,-80.12353568294867,-1.724800833315326,1.9490268767377201,19974.522876789055,-25.19912421719776
US30,15min+1h_e35_zero_hm0_s1.5_t2.5_long,15min,1h,35.0,zero,0.0,0.0,1.5,2.5,0.0,0.0,long,all,2200,-80.00399007110848,0.7726568096414761,40.5,-80.09724867730623,-1.7065198308782026,1.4859090909090908,19996.009928891523,-25.1724075258329
US30,15min+1h_e35_zero_hm0_s1.5_t3.5_both,15min,1h,35.0,zero,0.0,0.0,1.5,3.5,0.0,0.0,both,all,2181,-80.09295854403817,0.7640195811127677,40.02751031636864,-80.31705073854677,-1.605958226641227,1.9981659789087574,19907.041455961833,-25.20635141852148
US30,15min+1h_e35_zero_hm0_s1.5_t3.5_long,15min,1h,35.0,zero,0.0,0.0,1.5,3.5,0.0,0.0,long,all,2197,-80.03732505426795,0.7780367049004092,39.78152025489304,-80.15360481012212,-1.5854800292325673,1.5575785161583977,19962.674945732044,-25.16254543232458
US30,15min+1h_e35_zero_hm0_s2.0_t4.0_both,15min,1h,35.0,zero,0.0,0.0,2.0,4.0,0.0,0.0,both,all,3046,-80.07970105064949,0.7960201678490064,41.62836506894288,-80.1922430788265,-1.6597144803955848,2.133289560078792,19920.29894935051,-25.120827345556524
US30,15min+1h_e35_zero_hm0_s2.0_t4.0_long,15min,1h,35.0,zero,0.0,0.0,2.0,4.0,0.0,0.0,long,all,2360,-80.01075680442315,0.7891810877929326,40.21186440677966,-80.08075870952966,-1.7446693744558601,1.6783898305084746,19989.243195576844,-25.13070790107578
US30,15min+1h_e35_zero_hm12_s1.5_t2.5_both,15min,1h,35.0,zero,0.0,12.0,1.5,2.5,0.0,0.0,both,all,1930,-80.0364384587096,0.7875296747184208,39.637305699481864,-80.37623343570648,-1.8352993332100884,1.9181347150259067,19963.561541290408,-25.14768268898059
US30,15min+1h_e35_zero_hm12_s1.5_t2.5_long,15min,1h,35.0,zero,0.0,12.0,1.5,2.5,0.0,0.0,long,all,1772,-77.28216781770854,0.7934503729409177,38.60045146726862,-78.37128000428275,-1.6631495291068812,1.40744920993228,22717.83218229146,-24.942511980527357
US30,15min+1h_e35_zero_hm12_s1.5_t3.5_both,15min,1h,35.0,zero,0.0,12.0,1.5,3.5,0.0,0.0,both,all,1941,-80.00297706859514,0.7925401543450826,39.155074703760945,-80.34065881213131,-1.6982617692125013,1.994332818134982,19997.02293140486,-25.13239504936635
US30,15min+1h_e35_zero_hm12_s1.5_t3.5_long,15min,1h,35.0,zero,0.0,12.0,1.5,3.5,0.0,0.0,long,all,1762,-76.55337088453989,0.801753652465683,38.08172531214529,-78.1108581039705,-1.5195151294822027,1.4835414301929626,23446.629115460113,-24.88218502837621
US30,15min+1h_e35_zero_hm12_s2.0_t4.0_both,15min,1h,35.0,zero,0.0,12.0,2.0,4.0,0.0,0.0,both,all,2313,-80.04710897964198,0.7959223044815711,39.73194984868137,-80.2022258300969,-1.8154142769886514,2.1054907047124947,19952.891020358024,-25.120167631185627
US30,15min+1h_e35_zero_hm12_s2.0_t4.0_long,15min,1h,35.0,zero,0.0,12.0,2.0,4.0,0.0,0.0,long,all,1758,-67.88264897026033,0.804935692677661,39.362912400455066,-69.3914246255145,-1.3935136831046921,1.6075085324232081,32117.35102973966,-24.17862371213684
US30,15min+1h_e35_zero_hm25_s1.5_t2.5_both,15min,1h,35.0,zero,0.0,25.0,1.5,2.5,0.0,0.0,both,all,1566,-75.19311936244407,0.7805193957968906,38.69731800766284,-76.2230879223507,-1.7354626963216924,1.8378033205619413,24806.880637555932,-24.805349801899567
US30,15min+1h_e35_zero_hm25_s1.5_t2.5_long,15min,1h,35.0,zero,0.0,25.0,1.5,2.5,0.0,0.0,long,all,1171,-59.36136590509391,0.8070999519634057,39.19726729291204,-60.79611816086772,-1.2858352019205868,1.3697694278394534,40638.63409490608,-23.48854948272995
US30,15min+1h_e35_zero_hm25_s1.5_t3.5_both,15min,1h,35.0,zero,0.0,25.0,1.5,3.5,0.0,0.0,both,all,1560,-77.09231345949559,0.7745501589949039,38.14102564102564,-78.18349089387814,-1.7740694322878732,1.9147435897435898,22907.686540504412,-24.97465677664769
US30,15min+1h_e35_zero_hm25_s1.5_t3.5_long,15min,1h,35.0,zero,0.0,25.0,1.5,3.5,0.0,0.0,long,all,1165,-61.35550963888316,0.8001659172219601,38.62660944206009,-63.529950736066645,-1.304662795324627,1.4454935622317597,38644.49036111683,-23.695003621943094
US30,15min+1h_e35_zero_hm25_s2.0_t4.0_both,15min,1h,35.0,zero,0.0,25.0,2.0,4.0,0.0,0.0,both,all,1554,-68.00251955224826,0.778125734348941,39.25353925353925,-69.15428336166838,-1.655386417684043,2.063706563706564,31997.480447751735,-24.24095778068431
