side,entry_time,exit_time,entry,exit,reason,pnl,bars,set,side_s
1,2023-01-27 01:00:00,2023-01-27 16:45:00,33912.5,34034.03571428572,tp,1194.364456973244,63,B_15m_1h_4h,long
1,2023-01-27 18:30:00,2023-01-27 21:45:00,33950.5,34117.642857142855,tp,1214.2705312560072,13,B_15m_1h_4h,long
1,2023-01-30 05:45:00,2023-01-30 07:00:00,33908.6,33872.760714285716,sl,-740.7050240661961,5,B_15m_1h_4h,long
1,2023-01-30 20:30:00,2023-01-30 21:15:00,33904.899999999994,33788.06071428571,sl,-733.2979738255342,3,B_15m_1h_4h,long
-1,2023-01-31 07:45:00,2023-01-31 09:00:00,33696.200000000004,33734.3,sl,-725.9649940872788,5,B_15m_1h_4h,short
1,2023-01-31 22:45:00,2023-01-31 22:45:00,33970.2,34075.87857142857,tp,1197.842240244065,0,B_15m_1h_4h,long
1,2023-02-01 04:30:00,2023-02-01 10:45:00,34007.0,33965.42857142858,sl,-730.6837665488467,25,B_15m_1h_4h,long
-1,2023-02-01 19:00:00,2023-02-01 21:30:00,33773.8,33876.06785714286,sl,-723.3769288833582,10,B_15m_1h_4h,short
1,2023-02-02 01:15:00,2023-02-02 16:30:00,34070.5,33865.91071428572,sl,-716.1431595945246,61,B_15m_1h_4h,long
1,2023-02-03 05:15:00,2023-02-03 09:30:00,34048.1,34017.25357142857,sl,-708.9817279985795,17,B_15m_1h_4h,long
1,2023-02-03 22:15:00,2023-02-06 03:45:00,33901.399999999994,33855.5,flip,-253.85436433246096,14,B_15m_1h_4h,long
-1,2023-02-06 04:00:00,2023-02-06 11:00:00,33855.5,33737.142857142855,tp,1165.5889451254723,28,B_15m_1h_4h,short
-1,2023-02-06 15:45:00,2023-02-06 16:30:00,33738.8,33807.33928571429,sl,-711.0092565265238,3,B_15m_1h_4h,short
-1,2023-02-06 16:45:00,2023-02-06 17:45:00,33744.8,33821.857142857145,sl,-703.8991639612586,4,B_15m_1h_4h,short
1,2023-02-07 05:30:00,2023-02-07 06:45:00,33951.0,33894.25714285715,sl,-696.860172321646,5,B_15m_1h_4h,long
-1,2023-02-07 18:00:00,2023-02-07 18:30:00,33737.8,33819.00357142858,sl,-689.8915705984296,2,B_15m_1h_4h,short
-1,2023-02-07 19:30:00,2023-02-07 19:30:00,33799.8,33887.56071428572,sl,-682.9926548924453,0,B_15m_1h_4h,short
1,2023-02-07 21:15:00,2023-02-07 22:45:00,33928.2,34230.87857142857,tp,1126.9378805725257,6,B_15m_1h_4h,long
1,2023-02-08 02:45:00,2023-02-08 10:15:00,34132.899999999994,34067.62857142856,sl,-687.4321071492461,30,B_15m_1h_4h,long
1,2023-02-08 11:00:00,2023-02-08 14:45:00,34099.2,34043.11071428571,sl,-680.5577860777537,15,B_15m_1h_4h,long
1,2023-02-08 15:45:00,2023-02-08 16:30:00,34056.2,34008.799999999996,sl,-673.7522082169761,3,B_15m_1h_4h,long
1,2023-02-08 19:30:00,2023-02-08 22:00:00,34030.899999999994,33912.86071428571,sl,-667.0146861348064,10,B_15m_1h_4h,long
1,2023-02-08 22:45:00,2023-02-09 10:00:00,33969.399999999994,34144.13214285714,tp,1100.5742321224766,41,B_15m_1h_4h,long
1,2023-02-09 12:45:00,2023-02-09 14:30:00,34200.5,34150.925,sl,-671.3502815946832,7,B_15m_1h_4h,long
1,2023-02-09 15:45:00,2023-02-09 16:45:00,34171.0,34237.46428571428,tp,1107.7279646312272,4,B_15m_1h_4h,long
-1,2023-02-10 02:00:00,2023-02-10 13:00:00,33705.0,33592.17857142857,tp,1126.1900973750567,44,B_15m_1h_4h,short
-1,2023-02-13 06:00:00,2023-02-13 08:00:00,33749.5,33812.08214285715,sl,-686.9759593987992,8,B_15m_1h_4h,short
-1,2023-02-13 09:45:00,2023-02-13 11:00:00,33819.200000000004,33869.49285714287,sl,-680.1061998048112,5,B_15m_1h_4h,short
1,2023-02-13 21:00:00,2023-02-13 21:15:00,34234.899999999994,34169.00714285714,sl,-673.3051378067631,1,B_15m_1h_4h,long
1,2023-02-13 22:45:00,2023-02-14 15:30:00,34233.899999999994,34170.04285714285,sl,-666.5720864286955,63,B_15m_1h_4h,long
1,2023-02-14 17:00:00,2023-02-14 17:30:00,34216.299999999996,34064.424999999996,sl,-659.9063655644084,2,B_15m_1h_4h,long
1,2023-02-15 01:45:00,2023-02-15 04:00:00,34043.6,33972.81071428571,sl,-653.3073019087645,9,B_15m_1h_4h,long
1,2023-02-16 01:45:00,2023-02-16 15:00:00,34107.799999999996,34054.33571428571,sl,-646.7742288896768,53,B_15m_1h_4h,long
-1,2023-02-17 04:15:00,2023-02-17 08:30:00,33638.600000000006,33571.33214285715,tp,1067.177477667928,17,B_15m_1h_4h,short
-1,2023-02-17 10:15:00,2023-02-17 10:30:00,33532.8,33472.55,tp,1084.9637689623885,1,B_15m_1h_4h,short
-1,2023-02-17 12:00:00,2023-02-17 16:30:00,33566.8,33621.61428571429,sl,-661.8278990670832,18,B_15m_1h_4h,short
-1,2023-02-17 16:45:00,2023-02-17 17:00:00,33562.8,33626.13214285715,sl,-655.2096200764124,1,B_15m_1h_4h,short
-1,2023-02-17 18:00:00,2023-02-17 19:15:00,33626.0,33726.14642857143,sl,-648.6575238756483,5,B_15m_1h_4h,short
-1,2023-02-20 01:15:00,2023-02-21 10:45:00,33785.3,33626.56785714286,tp,1070.2849143948524,114,B_15m_1h_4h,short
-1,2023-02-21 12:30:00,2023-02-21 15:15:00,33620.200000000004,33493.86071428572,tp,1088.1229963013589,11,B_15m_1h_4h,short
-1,2023-02-21 17:00:00,2023-02-21 20:15:00,33381.200000000004,33234.30714285715,tp,1106.2583795730534,13,B_15m_1h_4h,short
-1,2023-02-21 22:15:00,2023-02-22 14:30:00,33159.9,33230.925,sl,-674.8176115395845,61,B_15m_1h_4h,short
-1,2023-02-22 15:30:00,2023-02-22 17:15:00,33170.9,33066.84642857143,tp,1113.4490590403402,7,B_15m_1h_4h,short
-1,2023-02-22 19:15:00,2023-02-22 20:15:00,33160.9,33247.73928571429,sl,-679.203926014592,4,B_15m_1h_4h,short
-1,2023-02-23 02:45:00,2023-02-23 03:45:00,33087.100000000006,33142.37500000001,sl,-672.4118867544461,4,B_15m_1h_4h,short
-1,2023-02-23 04:15:00,2023-02-23 10:30:00,33119.600000000006,33162.90714285715,sl,-665.6877678869016,25,B_15m_1h_4h,short
-1,2023-02-23 11:00:00,2023-02-23 16:15:00,33136.4,33184.57142857143,sl,-659.0308902080325,21,B_15m_1h_4h,short
-1,2023-02-23 16:45:00,2023-02-23 16:45:00,33140.9,33204.55357142857,sl,-652.4405813059522,0,B_15m_1h_4h,short
-1,2023-02-23 17:15:00,2023-02-23 17:45:00,33176.3,33043.15714285715,tp,1076.526959154782,2,B_15m_1h_4h,short
-1,2023-02-24 03:30:00,2023-02-24 12:30:00,33138.3,33072.728571428575,tp,1094.469075140653,36,B_15m_1h_4h,short
-1,2023-02-24 19:45:00,2023-02-24 21:45:00,32739.8,32845.65714285715,sl,-667.6261358358471,8,B_15m_1h_4h,short
-1,2023-02-27 05:15:00,2023-02-27 10:00:00,32840.3,32889.232142857145,sl,-660.9498744774886,19,B_15m_1h_4h,short
-1,2023-02-27 21:30:00,2023-02-27 22:30:00,32948.3,32819.014285714286,tp,1090.567292887897,4,B_15m_1h_4h,short
-1,2023-02-28 04:15:00,2023-02-28 04:15:00,32914.9,32951.17857142857,sl,-665.2460486615927,0,B_15m_1h_4h,short
-1,2023-02-28 04:45:00,2023-02-28 09:00:00,32938.8,32873.56785714286,tp,1097.6559802916688,17,B_15m_1h_4h,short
-1,2023-02-28 09:15:00,2023-02-28 10:00:00,32850.600000000006,32778.92142857143,tp,1115.950246629747,3,B_15m_1h_4h,short
-1,2023-02-28 21:15:00,2023-02-28 22:30:00,32765.6,32643.81428571428,tp,1134.5494174070302,5,B_15m_1h_4h,short
-1,2023-03-01 09:45:00,2023-03-01 10:15:00,32692.2,32729.207142857143,sl,-692.0751446182612,2,B_15m_1h_4h,short
-1,2023-03-01 10:30:00,2023-03-01 11:00:00,32685.2,32728.625,sl,-685.1543931720787,2,B_15m_1h_4h,short
-1,2023-03-01 17:15:00,2023-03-01 17:30:00,32581.7,32672.9,sl,-678.3028492403579,1,B_15m_1h_4h,short
-1,2023-03-01 18:15:00,2023-03-01 18:30:00,32532.0,32658.77142857143,sl,-671.5198207479543,1,B_15m_1h_4h,short
-1,2023-03-01 19:30:00,2023-03-02 02:00:00,32698.5,32841.33214285714,sl,-664.8046225404748,22,B_15m_1h_4h,short
-1,2023-03-02 07:15:00,2023-03-02 10:00:00,32706.5,32620.82142857143,tp,1096.927627191799,11,B_15m_1h_4h,short
-1,2023-03-02 12:15:00,2023-03-02 12:30:00,32639.7,32694.235714285714,sl,-669.1258525869882,1,B_15m_1h_4h,short
-1,2023-03-02 12:45:00,2023-03-02 13:00:00,32677.7,32735.835714285713,sl,-662.4345940611182,1,B_15m_1h_4h,short
-1,2023-03-02 14:30:00,2023-03-02 16:00:00,32717.7,32773.44642857143,sl,-655.810248120507,6,B_15m_1h_4h,short
-1,2023-03-02 18:30:00,2023-03-02 20:30:00,32755.1,32851.828571428574,sl,-649.252145639302,8,B_15m_1h_4h,short
1,2023-03-03 03:00:00,2023-03-03 13:00:00,32975.1,33053.68928571428,tp,1071.2660403048153,40,B_15m_1h_4h,long
1,2023-03-03 15:45:00,2023-03-03 16:30:00,33103.299999999996,33062.61785714285,sl,-653.4722845859571,3,B_15m_1h_4h,long
1,2023-03-03 17:00:00,2023-03-03 17:00:00,33124.799999999996,33064.73571428571,sl,-646.9375617400975,0,B_15m_1h_4h,long
1,2023-03-03 17:30:00,2023-03-03 19:45:00,33151.799999999996,33285.58571428571,tp,1067.4469768711415,9,B_15m_1h_4h,long
1,2023-03-06 03:00:00,2023-03-06 04:45:00,33363.299999999996,33450.74642857142,tp,1085.2377598189532,7,B_15m_1h_4h,long
1,2023-03-06 08:00:00,2023-03-06 11:15:00,33407.299999999996,33359.803571428565,sl,-661.9950334895975,13,B_15m_1h_4h,long
1,2023-03-06 11:45:00,2023-03-06 16:30:00,33384.0,33465.75,tp,1092.2918052579332,19,B_15m_1h_4h,long
1,2023-03-06 19:15:00,2023-03-06 19:45:00,33549.2,33464.19285714285,sl,-666.2980012072809,2,B_15m_1h_4h,long
1,2023-03-06 22:45:00,2023-03-07 17:00:00,33434.7,33373.575,sl,-659.6350211952081,69,B_15m_1h_4h,long
-1,2023-03-08 02:15:00,2023-03-08 10:30:00,32848.3,32899.78214285715,sl,-653.038670983256,33,B_15m_1h_4h,short
-1,2023-03-08 11:00:00,2023-03-08 13:00:00,32869.600000000006,32915.853571428575,sl,-646.5082842734236,8,B_15m_1h_4h,short
-1,2023-03-08 13:45:00,2023-03-08 14:30:00,32880.100000000006,32803.42142857144,tp,1066.7386690511487,3,B_15m_1h_4h,short
-1,2023-03-08 19:15:00,2023-03-08 22:45:00,32702.8,32815.94285714286,sl,-650.7105881212008,14,B_15m_1h_4h,short
-1,2023-03-09 06:15:00,2023-03-09 08:15:00,32753.899999999998,32794.05714285714,sl,-644.2034822399886,8,B_15m_1h_4h,short
-1,2023-03-09 09:15:00,2023-03-09 13:00:00,32762.6,32795.50357142857,sl,-637.7614474175889,15,B_15m_1h_4h,short
-1,2023-03-09 14:15:00,2023-03-09 15:30:00,32765.6,32812.31428571428,sl,-631.383832943413,5,B_15m_1h_4h,short
-1,2023-03-09 17:15:00,2023-03-09 17:30:00,32849.600000000006,32923.228571428575,sl,-625.069994613979,1,B_15m_1h_4h,short
-1,2023-03-10 02:30:00,2023-03-10 06:30:00,32153.6,31999.1,tp,1031.3654911130568,16,B_15m_1h_4h,short
-1,2023-03-10 08:00:00,2023-03-10 09:30:00,32015.6,32063.246428571427,sl,-629.1329495789696,6,B_15m_1h_4h,short
-1,2023-03-10 11:00:00,2023-03-10 11:15:00,32035.899999999998,32096.992857142854,sl,-622.8416200831799,1,B_15m_1h_4h,short
-1,2023-03-10 11:45:00,2023-03-10 12:15:00,32068.899999999998,32141.489285714284,sl,-616.6132038823482,2,B_15m_1h_4h,short
-1,2023-03-10 22:45:00,2023-03-13 00:00:00,31811.5,31989.14285714286,sl,-610.4470718435247,1,B_15m_1h_4h,short
-1,2023-03-13 00:15:00,2023-03-13 00:15:00,31859.0,32051.0,sl,-604.3426011250895,0,B_15m_1h_4h,short
-1,2023-03-13 02:45:00,2023-03-13 11:15:00,32216.2,31862.7,tp,997.1652918564042,34,B_15m_1h_4h,short
-1,2023-03-13 14:15:00,2023-03-13 15:45:00,31717.5,31901.839285714286,sl,-608.2708280324026,6,B_15m_1h_4h,short
-1,2023-03-13 16:30:00,2023-03-13 16:45:00,31814.2,32065.685714285715,sl,-602.1881197520786,1,B_15m_1h_4h,short
-1,2023-03-13 18:15:00,2023-03-15 12:45:00,32094.7,31631.360714285714,tp,993.6103975909244,162,B_15m_1h_4h,short
-1,2023-03-15 14:45:00,2023-03-15 15:30:00,31509.7,31658.167857142857,sl,-606.102342530467,3,B_15m_1h_4h,short
-1,2023-03-15 17:45:00,2023-03-15 20:15:00,31630.0,31817.746428571427,sl,-600.0413191051623,10,B_15m_1h_4h,short
-1,2023-03-15 21:45:00,2023-03-16 02:45:00,31757.2,31945.203571428574,sl,-594.0409059141107,16,B_15m_1h_4h,short
-1,2023-03-16 07:15:00,2023-03-16 08:45:00,31965.899999999998,31902.667857142857,tp,980.1674947582827,6,B_15m_1h_4h,short
-1,2023-03-16 10:15:00,2023-03-16 11:15:00,31901.2,31798.110714285714,tp,996.5036196709207,4,B_15m_1h_4h,short
-1,2023-03-16 14:00:00,2023-03-16 15:30:00,31770.7,31610.610714285714,tp,1013.112013332095,6,B_15m_1h_4h,short
1,2023-03-16 21:30:00,2023-03-17 13:00:00,32233.3,32118.97857142857,sl,-617.9983281325825,58,B_15m_1h_4h,long
-1,2023-03-17 16:30:00,2023-03-20 00:30:00,31878.399999999998,31995.024999999998,sl,-611.8183448512567,28,B_15m_1h_4h,short
1,2023-03-20 19:15:00,2023-03-20 20:30:00,32259.7,32119.610714285714,sl,-605.7001614027441,5,B_15m_1h_4h,long
1,2023-03-20 21:00:00,2023-03-21 11:00:00,32168.2,32352.664285714287,tp,999.4052663145212,52,B_15m_1h_4h,long
1,2023-03-21 14:15:00,2023-03-21 16:15:00,32520.5,32458.75357142857,sl,-609.6372124518618,8,B_15m_1h_4h,long
1,2023-03-22 01:30:00,2023-03-22 09:00:00,32567.7,32511.589285714286,sl,-603.5408403273433,30,B_15m_1h_4h,long
1,2023-03-22 15:15:00,2023-03-22 15:30:00,32577.7,32526.175,sl,-597.5054319240697,1,B_15m_1h_4h,long
1,2023-03-22 16:30:00,2023-03-22 17:00:00,32601.7,32539.39642857143,sl,-591.5303776048291,2,B_15m_1h_4h,long
1,2023-03-22 18:00:00,2023-03-22 18:45:00,32527.7,32455.282142857144,sl,-585.6150738287809,3,B_15m_1h_4h,long
-1,2023-03-23 02:30:00,2023-03-23 03:00:00,32077.0,32124.34642857143,sl,-579.758923090493,2,B_15m_1h_4h,short
-1,2023-03-23 05:30:00,2023-03-23 07:45:00,32166.0,32211.696428571428,sl,-573.9613338595881,9,B_15m_1h_4h,short
-1,2023-03-23 09:45:00,2023-03-23 11:15:00,32204.3,32124.621428571427,tp,947.0362008683492,6,B_15m_1h_4h,short
-1,2023-03-23 13:30:00,2023-03-23 15:30:00,32093.6,32164.871428571427,sl,-577.6920825296756,8,B_15m_1h_4h,short
-1,2023-03-24 00:45:00,2023-03-24 11:45:00,32126.3,31864.996428571427,tp,953.1919361739604,44,B_15m_1h_4h,short
-1,2023-03-24 14:30:00,2023-03-24 14:45:00,31780.0,31873.160714285714,sl,-581.4470810661186,1,B_15m_1h_4h,short
-1,2023-03-24 16:45:00,2023-03-24 17:45:00,31876.2,32017.125,sl,-575.6326102554574,4,B_15m_1h_4h,short
-1,2023-03-24 20:00:00,2023-03-24 21:15:00,32105.2,32246.178571428572,sl,-569.8762841529028,5,B_15m_1h_4h,short
1,2023-03-27 16:45:00,2023-03-27 17:00:00,32494.9,32434.364285714288,sl,-564.1775213113738,1,B_15m_1h_4h,long
1,2023-03-28 01:00:00,2023-03-28 13:00:00,32480.600000000002,32410.850000000002,sl,-558.5357460982601,48,B_15m_1h_4h,long
1,2023-03-29 05:45:00,2023-03-29 08:45:00,32495.0,32551.482142857145,tp,921.5839810621687,12,B_15m_1h_4h,long
1,2023-03-29 10:30:00,2023-03-29 11:30:00,32570.7,32642.46785714286,tp,936.9437140798318,4,B_15m_1h_4h,long
1,2023-03-29 16:00:00,2023-03-29 17:30:00,32625.7,32575.600000000002,sl,-571.5356655886975,6,B_15m_1h_4h,long
1,2023-03-30 03:45:00,2023-03-30 08:30:00,32683.8,32759.10357142857,tp,943.0338482213052,19,B_15m_1h_4h,long
1,2023-03-30 11:45:00,2023-03-30 17:00:00,32855.0,32790.99285714286,sl,-575.2506474150235,21,B_15m_1h_4h,long
1,2023-03-30 17:45:00,2023-03-30 18:00:00,32850.899999999994,32778.514285714286,sl,-569.4981409408733,1,B_15m_1h_4h,long
1,2023-03-31 02:30:00,2023-03-31 10:30:00,32886.1,32846.15714285714,sl,-563.8031595314645,32,B_15m_1h_4h,long
1,2023-03-31 15:30:00,2023-03-31 16:45:00,32964.399999999994,33050.00714285714,tp,930.2752132268374,5,B_15m_1h_4h,long
1,2023-03-31 22:00:00,2023-03-31 22:15:00,33133.1,33222.010714285716,tp,945.7798001140562,1,B_15m_1h_4h,long
1,2023-04-03 06:15:00,2023-04-03 10:45:00,33281.299999999996,33401.925,tp,961.542796782656,18,B_15m_1h_4h,long
1,2023-04-03 14:30:00,2023-04-03 16:45:00,33404.5,33526.392857142855,tp,977.5685100623672,9,B_15m_1h_4h,long
1,2023-04-03 18:30:00,2023-04-04 04:15:00,33459.2,33638.396428571425,tp,993.8613185633618,35,B_15m_1h_4h,long
1,2023-04-04 05:30:00,2023-04-04 13:30:00,33595.399999999994,33700.328571428574,tp,1010.4256738728077,32,B_15m_1h_4h,long
1,2023-04-05 03:45:00,2023-04-05 07:45:00,33435.2,33394.271428571425,sl,-616.3596610623707,16,B_15m_1h_4h,long
1,2023-04-05 18:15:00,2023-04-06 16:30:00,33439.399999999994,33349.62499999999,sl,-610.1960644517469,85,B_15m_1h_4h,long
1,2023-04-06 23:00:00,2023-04-10 15:00:00,33485.0,33433.142857142855,sl,-604.0941038072295,60,B_15m_1h_4h,long
1,2023-04-10 22:00:00,2023-04-11 12:30:00,33543.399999999994,33643.56071428571,tp,996.7552712819529,54,B_15m_1h_4h,long
1,2023-04-11 15:45:00,2023-04-11 16:45:00,33600.2,33653.235714285714,tp,1013.3678591367205,4,B_15m_1h_4h,long
1,2023-04-11 21:00:00,2023-04-11 22:45:00,33749.5,33693.25,sl,-618.154394073344,7,B_15m_1h_4h,long
1,2023-04-12 01:45:00,2023-04-12 13:00:00,33706.1,33766.99285714285,tp,1019.9547502208957,45,B_15m_1h_4h,long
1,2023-04-12 15:00:00,2023-04-12 15:00:00,33768.299999999996,33746.76428571428,sl,-622.1723976348194,0,B_15m_1h_4h,long
1,2023-04-12 15:45:00,2023-04-12 15:45:00,33900.799999999996,33853.49642857142,sl,-615.9506736584713,0,B_15m_1h_4h,long
1,2023-04-13 09:15:00,2023-04-13 10:15:00,33661.799999999996,33688.049999999996,tp,1016.3186115364774,4,B_15m_1h_4h,long
1,2023-04-13 12:30:00,2023-04-13 13:00:00,33689.299999999996,33657.26428571428,sl,-619.9543530372513,2,B_15m_1h_4h,long
1,2023-04-14 03:30:00,2023-04-14 04:45:00,33988.6,33966.646428571425,sl,-613.7548095068787,5,B_15m_1h_4h,long
1,2023-04-14 09:00:00,2023-04-14 09:00:00,33973.6,33960.52857142857,sl,-607.61726141181,0,B_15m_1h_4h,long
1,2023-04-14 10:30:00,2023-04-14 10:45:00,33957.6,33939.43928571428,sl,-601.5410887976918,1,B_15m_1h_4h,long
1,2023-04-14 12:30:00,2023-04-14 13:45:00,33940.1,33985.725,tp,992.5427965161917,5,B_15m_1h_4h,long
1,2023-04-14 16:45:00,2023-04-14 17:00:00,34053.1,33982.225,sl,-605.4511058748769,1,B_15m_1h_4h,long
1,2023-04-17 06:15:00,2023-04-17 09:15:00,33947.0,33927.767857142855,sl,-599.3965948161282,12,B_15m_1h_4h,long
1,2023-04-17 13:00:00,2023-04-17 15:00:00,33905.2,33954.84285714285,tp,989.0043814464665,8,B_15m_1h_4h,long
1,2023-04-17 16:45:00,2023-04-17 16:45:00,33923.7,33884.860714285714,sl,-603.2926726824315,0,B_15m_1h_4h,long
1,2023-04-17 17:30:00,2023-04-17 18:30:00,33927.0,33872.91428571429,sl,-597.2597459556072,4,B_15m_1h_4h,long
1,2023-04-17 19:00:00,2023-04-17 21:00:00,33879.0,33801.45,sl,-591.2871484960511,8,B_15m_1h_4h,long
1,2023-04-18 02:30:00,2023-04-18 11:30:00,33983.5,34031.482142857145,tp,975.6237950184845,36,B_15m_1h_4h,long
1,2023-04-18 22:15:00,2023-04-19 02:30:00,33999.899999999994,33939.84642857142,sl,-595.1305149612756,13,B_15m_1h_4h,long
1,2023-04-19 10:30:00,2023-04-19 10:30:00,33900.1,33876.796428571426,sl,-589.1792098116629,0,B_15m_1h_4h,long
1,2023-04-19 21:00:00,2023-04-19 21:45:00,33922.799999999996,33873.08571428571,sl,-583.2874177135462,3,B_15m_1h_4h,long
1,2023-04-19 22:00:00,2023-04-19 22:45:00,33899.299999999996,33850.81785714285,sl,-577.4545435364107,3,B_15m_1h_4h,long
1,2023-04-19 23:00:00,2023-04-20 01:15:00,33894.299999999996,33842.22857142857,sl,-571.6799981010466,5,B_15m_1h_4h,long
-1,2023-04-20 06:00:00,2023-04-20 07:00:00,33860.0,33878.75,sl,-565.9631981200362,4,B_15m_1h_4h,short
1,2023-04-20 09:00:00,2023-04-20 09:15:00,33861.399999999994,33859.200000000004,flip,-81.59503469027831,1,B_15m_1h_4h,long
-1,2023-04-20 09:30:00,2023-04-20 10:15:00,33859.200000000004,33832.14642857143,tp,932.479359653138,3,B_15m_1h_4h,short
-1,2023-04-20 14:45:00,2023-04-20 16:45:00,33736.4,33681.31071428572,tp,948.0206823140238,8,B_15m_1h_4h,short
-1,2023-04-20 17:00:00,2023-04-20 17:00:00,33683.100000000006,33730.56428571429,sl,-578.2926162116046,0,B_15m_1h_4h,short
1,2023-04-20 23:00:00,2023-04-21 05:00:00,33790.0,33754.3,flip,-272.90447600068575,20,B_15m_1h_4h,long
-1,2023-04-21 05:15:00,2023-04-21 06:00:00,33753.8,33774.8,sl,-569.7806452894818,3,B_15m_1h_4h,short
-1,2023-04-21 06:30:00,2023-04-21 09:30:00,33762.3,33729.53214285715,tp,940.1380647274361,12,B_15m_1h_4h,short
1,2023-04-21 14:45:00,2023-04-21 15:45:00,33753.2,33814.09285714285,tp,955.8070324729878,4,B_15m_1h_4h,long
1,2023-04-21 19:00:00,2023-04-21 21:30:00,33767.0,33783.600000000006,flip,100.42544239508179,10,B_15m_1h_4h,long
-1,2023-04-21 21:45:00,2023-04-21 22:15:00,33783.600000000006,33787.0,flip,-32.42999767328137,2,B_15m_1h_4h,short
1,2023-04-21 22:30:00,2023-04-24 03:00:00,33789.0,33733.82142857143,sl,-583.7222442558092,10,B_15m_1h_4h,long
-1,2023-04-24 08:30:00,2023-04-24 09:00:00,33693.4,33668.75714285715,tp,963.1417030218006,2,B_15m_1h_4h,short
1,2023-04-24 16:30:00,2023-04-24 16:30:00,33781.2,33825.28928571428,tp,979.1940647389534,0,B_15m_1h_4h,long
1,2023-04-24 19:45:00,2023-04-25 10:30:00,33806.5,33730.675,sl,-597.3083794908586,55,B_15m_1h_4h,long
1,2023-04-25 18:00:00,2023-04-25 18:30:00,33809.5,33740.95,sl,-591.33529569595,2,B_15m_1h_4h,long
-1,2023-04-25 22:45:00,2023-04-26 16:00:00,33553.100000000006,33624.18928571429,sl,-585.4219427389905,65,B_15m_1h_4h,short
-1,2023-04-26 19:30:00,2023-04-26 20:45:00,33506.9,33346.72142857143,tp,965.9462055193197,5,B_15m_1h_4h,short
-1,2023-04-27 03:45:00,2023-04-27 05:15:00,33324.0,33345.69642857143,sl,-589.2271853667938,6,B_15m_1h_4h,short
1,2023-04-28 02:00:00,2023-04-28 10:00:00,33801.899999999994,33749.68928571428,sl,-583.3349135131259,32,B_15m_1h_4h,long
1,2023-04-28 22:45:00,2023-05-01 16:30:00,34033.399999999994,34156.79285714285,tp,962.5026072966009,63,B_15m_1h_4h,long
1,2023-05-02 08:15:00,2023-05-02 08:45:00,34056.0,34040.41071428572,sl,-587.1265904509606,2,B_15m_1h_4h,long
1,2023-05-02 09:45:00,2023-05-02 10:15:00,34054.2,34032.12857142857,sl,-581.255324546451,2,B_15m_1h_4h,long
-1,2023-05-02 23:15:00,2023-05-03 08:00:00,33670.200000000004,33745.46785714286,sl,-575.4427713009865,31,B_15m_1h_4h,short
-1,2023-05-03 21:15:00,2023-05-03 21:30:00,33714.100000000006,33793.81428571429,sl,-569.6883435879765,1,B_15m_1h_4h,short
-1,2023-05-04 07:15:00,2023-05-04 07:30:00,33415.600000000006,33445.975000000006,sl,-563.9914601520968,1,B_15m_1h_4h,short
-1,2023-05-04 13:00:00,2023-05-04 16:30:00,33377.3,33263.81785714286,tp,930.5859092510194,14,B_15m_1h_4h,short
-1,2023-05-04 16:45:00,2023-05-04 18:45:00,33146.3,33007.103571428575,tp,946.0956744051599,8,B_15m_1h_4h,short
-1,2023-05-04 21:30:00,2023-05-04 22:30:00,33069.700000000004,33183.700000000004,sl,-577.1183613871376,4,B_15m_1h_4h,short
-1,2023-05-04 23:15:00,2023-05-05 02:30:00,33089.200000000004,33192.16428571429,sl,-571.3471777732663,9,B_15m_1h_4h,short
-1,2023-05-05 08:30:00,2023-05-05 09:30:00,33196.9,33212.75714285715,sl,-565.6337059955337,4,B_15m_1h_4h,short
-1,2023-05-05 10:15:00,2023-05-05 10:15:00,33208.200000000004,33231.61071428572,sl,-559.9773689355783,0,B_15m_1h_4h,short
-1,2023-05-05 10:45:00,2023-05-05 11:15:00,33213.200000000004,33163.11071428572,tp,923.9626587436147,2,B_15m_1h_4h,short
1,2023-05-08 13:15:00,2023-05-08 16:30:00,33733.0,33702.517857142855,sl,-563.6172218336586,13,B_15m_1h_4h,long
-1,2023-05-08 21:15:00,2023-05-08 21:15:00,33557.8,33618.357142857145,sl,-557.981049615322,0,B_15m_1h_4h,short
-1,2023-05-08 22:15:00,2023-05-09 11:15:00,33613.3,33507.28214285715,tp,920.6687318652605,48,B_15m_1h_4h,short
-1,2023-05-09 13:30:00,2023-05-09 15:15:00,33482.600000000006,33517.475000000006,sl,-561.6079264378214,7,B_15m_1h_4h,short
-1,2023-05-09 22:00:00,2023-05-10 07:30:00,33581.9,33584.899999999994,flip,-31.86851938755288,34,B_15m_1h_4h,short
1,2023-05-10 07:45:00,2023-05-10 08:00:00,33584.399999999994,33583.0,flip,-63.41306535520287,1,B_15m_1h_4h,long
-1,2023-05-10 08:15:00,2023-05-10 08:30:00,33583.0,33562.19642857143,tp,925.0650522099182,1,B_15m_1h_4h,short
-1,2023-05-10 10:45:00,2023-05-10 10:45:00,33569.3,33525.99642857143,tp,940.4828030801388,0,B_15m_1h_4h,short
-1,2023-05-10 15:30:00,2023-05-10 15:30:00,33502.3,33537.175,sl,-573.6945098789163,0,B_15m_1h_4h,short
-1,2023-05-11 20:15:00,2023-05-12 01:00:00,33257.3,33344.81428571429,sl,-567.9575647801271,15,B_15m_1h_4h,short
-1,2023-05-12 09:00:00,2023-05-12 09:45:00,33345.8,33363.05,sl,-562.2779891323258,3,B_15m_1h_4h,short
