side,entry_time,exit_time,entry,exit,reason,pnl,bars,set,side_s
1,2022-03-30 09:30:00,2022-03-30 09:45:00,1.11167,1.1108021428571428,sl,-260.6807714833136,1,B_15m_1h_4h,long
1,2022-03-30 14:30:00,2022-03-30 15:15:00,1.11399,1.1119489285714286,sl,-258.0739637684805,3,B_15m_1h_4h,long
1,2022-03-30 15:45:00,2022-03-30 16:45:00,1.11304,1.1162239285714286,tp,425.82204021799276,4,B_15m_1h_4h,long
1,2022-03-30 21:30:00,2022-03-31 03:45:00,1.1154,1.1169946428571427,tp,432.9190742215456,25,B_15m_1h_4h,long
1,2022-03-31 08:45:00,2022-03-31 09:30:00,1.1164399999999999,1.1157735714285713,sl,-264.08063527519107,3,B_15m_1h_4h,long
-1,2022-04-01 20:00:00,2022-04-01 23:15:00,1.10396,1.1051953571428572,sl,-261.4398289224392,13,B_15m_1h_4h,short
-1,2022-04-01 23:45:00,2022-04-04 00:00:00,1.1045800000000001,1.103374642857143,tp,431.37571772202466,1,B_15m_1h_4h,short
-1,2022-04-04 16:15:00,2022-04-04 20:15:00,1.0991,1.0971428571428572,tp,438.56531301734196,16,B_15m_1h_4h,short
-1,2022-04-05 00:00:00,2022-04-05 02:30:00,1.0968200000000001,1.0975903571428574,sl,-267.52484094060844,10,B_15m_1h_4h,short
-1,2022-04-05 03:30:00,2022-04-05 03:30:00,1.09725,1.0977117857142857,sl,-264.84959253120235,0,B_15m_1h_4h,short
-1,2022-04-05 07:15:00,2022-04-05 09:30:00,1.09693,1.0974657142857143,sl,-262.20109660589037,9,B_15m_1h_4h,short
-1,2022-04-05 11:30:00,2022-04-05 13:30:00,1.0977000000000001,1.0957339285714287,tp,432.6318093997027,8,B_15m_1h_4h,short
-1,2022-04-05 17:15:00,2022-04-05 18:00:00,1.09514,1.0928560714285713,tp,439.84233955639496,3,B_15m_1h_4h,short
-1,2022-04-05 21:30:00,2022-04-06 04:00:00,1.09087,1.0892628571428573,tp,447.1730452155922,26,B_15m_1h_4h,short
-1,2022-04-06 07:30:00,2022-04-06 08:45:00,1.08956,1.088399285714286,tp,454.62592930252265,5,B_15m_1h_4h,short
-1,2022-04-06 12:30:00,2022-04-06 15:00:00,1.09068,1.0922239285714286,sl,-277.3218168745736,10,B_15m_1h_4h,short
-1,2022-04-07 00:00:00,2022-04-07 03:45:00,1.0895000000000001,1.0911167857142858,sl,-274.5485987058278,15,B_15m_1h_4h,short
-1,2022-04-07 17:00:00,2022-04-07 19:30:00,1.09142,1.0881235714285713,tp,453.00518786461595,10,B_15m_1h_4h,short
-1,2022-04-07 20:45:00,2022-04-08 03:00:00,1.0883800000000001,1.08583,tp,460.5552743290262,25,B_15m_1h_4h,short
-1,2022-04-08 06:00:00,2022-04-08 09:15:00,1.08581,1.0868321428571428,sl,-280.93871734070603,13,B_15m_1h_4h,short
-1,2022-04-08 11:30:00,2022-04-08 12:15:00,1.0866,1.0877775,sl,-278.1293301672989,3,B_15m_1h_4h,short
-1,2022-04-08 12:45:00,2022-04-08 13:15:00,1.08691,1.0882878571428571,sl,-275.34803686562594,2,B_15m_1h_4h,short
-1,2022-04-08 14:15:00,2022-04-08 15:45:00,1.08771,1.0851510714285713,tp,454.32426082830904,6,B_15m_1h_4h,short
-1,2022-04-08 19:45:00,2022-04-11 00:00:00,1.08718,1.0886832142857144,sl,-277.1377991052527,17,B_15m_1h_4h,short
-1,2022-04-11 04:45:00,2022-04-11 10:15:00,1.08857,1.0895353571428572,sl,-274.3664211142002,22,B_15m_1h_4h,short
-1,2022-04-11 17:30:00,2022-04-11 18:00:00,1.08843,1.0898635714285714,sl,-271.62275690305825,2,B_15m_1h_4h,short
-1,2022-04-11 22:30:00,2022-04-12 04:00:00,1.0885200000000002,1.087027142857143,tp,448.1775488900904,22,B_15m_1h_4h,short
-1,2022-04-12 06:00:00,2022-04-12 07:15:00,1.0871,1.0878692857142858,sl,-273.38830482292855,5,B_15m_1h_4h,short
-1,2022-04-12 08:15:00,2022-04-12 09:00:00,1.0877000000000001,1.086694642857143,tp,451.09070295776564,3,B_15m_1h_4h,short
-1,2022-04-12 23:30:00,2022-04-13 03:30:00,1.08273,1.081310357142857,tp,458.60888134043756,16,B_15m_1h_4h,short
-1,2022-04-13 13:15:00,2022-04-13 14:30:00,1.08308,1.08431,sl,-279.7514176176813,5,B_15m_1h_4h,short
-1,2022-04-13 15:00:00,2022-04-13 16:15:00,1.08307,1.081227142857143,tp,461.5898390691556,5,B_15m_1h_4h,short
1,2022-04-13 23:30:00,2022-04-14 00:00:00,1.08894,1.088067857142857,sl,-281.569801832196,2,B_15m_1h_4h,long
1,2022-04-14 00:30:00,2022-04-14 04:45:00,1.0889199999999999,1.0903682142857143,tp,464.590173023076,17,B_15m_1h_4h,long
1,2022-04-14 09:15:00,2022-04-14 10:15:00,1.09174,1.0910039285714286,sl,-283.4000055441048,4,B_15m_1h_4h,long
1,2022-04-14 11:45:00,2022-04-14 14:45:00,1.09117,1.0900182142857142,sl,-280.56600548866373,12,B_15m_1h_4h,long
-1,2022-04-14 22:30:00,2022-04-15 03:45:00,1.0826900000000002,1.0802060714285715,tp,462.9339090563366,21,B_15m_1h_4h,short
-1,2022-04-15 05:00:00,2022-04-15 06:00:00,1.08107,1.079637857142857,tp,470.64947420723405,4,B_15m_1h_4h,short
-1,2022-04-15 07:30:00,2022-04-15 10:45:00,1.0803,1.081052142857143,sl,-287.09617926641283,13,B_15m_1h_4h,short
-1,2022-04-15 12:45:00,2022-04-15 14:15:00,1.08154,1.0805917857142857,tp,473.70869578958116,6,B_15m_1h_4h,short
-1,2022-04-15 19:45:00,2022-04-15 23:30:00,1.08068,1.0812210714285715,sl,-288.9623044316445,15,B_15m_1h_4h,short
-1,2022-04-18 00:15:00,2022-04-18 01:00:00,1.0802500000000002,1.0808585714285717,sl,-286.07268138732803,3,B_15m_1h_4h,short
-1,2022-04-18 10:45:00,2022-04-18 12:00:00,1.07874,1.0795778571428571,sl,-283.21195457345476,5,B_15m_1h_4h,short
-1,2022-04-18 15:15:00,2022-04-18 15:30:00,1.08012,1.0809407142857141,sl,-280.3798350277202,1,B_15m_1h_4h,short
-1,2022-04-18 22:15:00,2022-04-19 05:15:00,1.0781100000000001,1.0768189285714287,tp,462.6267277957118,28,B_15m_1h_4h,short
-1,2022-04-19 08:00:00,2022-04-19 09:30:00,1.0771600000000001,1.0780792857142858,sl,-282.2023039554001,6,B_15m_1h_4h,short
-1,2022-04-19 17:15:00,2022-04-20 06:15:00,1.07992,1.0814060714285714,sl,-279.38028091584613,52,B_15m_1h_4h,short
1,2022-04-20 21:00:00,2022-04-21 03:30:00,1.08523,1.0838778571428571,sl,-276.58647810668765,26,B_15m_1h_4h,long
-1,2022-04-21 21:15:00,2022-04-22 06:30:00,1.08426,1.08415,flip,16.73348192546267,37,B_15m_1h_4h,short
1,2022-04-22 06:45:00,2022-04-22 08:15:00,1.08415,1.08419,flip,12.947953667617025,6,B_15m_1h_4h,long
-1,2022-04-22 08:30:00,2022-04-22 09:00:00,1.0841800000000001,1.0849825000000002,sl,-274.11742768155153,2,B_15m_1h_4h,short
-1,2022-04-22 22:00:00,2022-04-22 22:30:00,1.07856,1.0797589285714284,sl,-271.376253404736,2,B_15m_1h_4h,short
-1,2022-04-22 23:00:00,2022-04-25 00:00:00,1.07928,1.0803621428571428,sl,-268.66249087068866,4,B_15m_1h_4h,short
-1,2022-04-25 03:15:00,2022-04-25 04:45:00,1.0804200000000002,1.0785485714285716,tp,443.29310993660124,6,B_15m_1h_4h,short
-1,2022-04-25 06:45:00,2022-04-25 09:00:00,1.07836,1.0767046428571427,tp,450.6813284355998,9,B_15m_1h_4h,short
-1,2022-04-25 13:00:00,2022-04-25 14:45:00,1.07302,1.0750525,sl,-274.9156103457038,7,B_15m_1h_4h,short
-1,2022-04-25 15:45:00,2022-04-25 17:45:00,1.07388,1.0706710714285714,tp,453.61075707043216,8,B_15m_1h_4h,short
-1,2022-04-25 21:30:00,2022-04-26 03:45:00,1.07143,1.0726417857142858,sl,-276.7025618129511,25,B_15m_1h_4h,short
-1,2022-04-26 14:15:00,2022-04-26 17:30:00,1.06854,1.0660489285714285,tp,456.55922699135573,13,B_15m_1h_4h,short
-1,2022-04-26 17:45:00,2022-04-26 18:00:00,1.0644,1.066172142857143,sl,-278.50112846473513,1,B_15m_1h_4h,short
-1,2022-04-26 19:45:00,2022-04-27 09:00:00,1.06556,1.0625332142857145,tp,459.52686196682424,53,B_15m_1h_4h,short
-1,2022-04-27 09:15:00,2022-04-27 10:15:00,1.06278,1.0608942857142858,tp,467.18564299959337,4,B_15m_1h_4h,short
-1,2022-04-27 13:45:00,2022-04-27 15:30:00,1.06135,1.0570428571428572,tp,474.9720703829199,7,B_15m_1h_4h,short
-1,2022-04-27 21:30:00,2022-04-28 03:45:00,1.05606,1.0535242857142857,tp,482.8882715560109,25,B_15m_1h_4h,short
-1,2022-04-28 05:15:00,2022-04-28 06:15:00,1.05393,1.0521567857142857,tp,490.9364094151945,4,B_15m_1h_4h,short
-1,2022-04-28 08:00:00,2022-04-28 08:30:00,1.05166,1.0490653571428572,tp,499.1186829054744,2,B_15m_1h_4h,short
-1,2022-04-28 11:45:00,2022-04-28 15:00:00,1.0527900000000001,1.0484703571428573,tp,507.4373276205886,13,B_15m_1h_4h,short
-1,2022-04-28 16:00:00,2022-04-28 16:15:00,1.04853,1.0511271428571427,sl,-309.53676984855383,1,B_15m_1h_4h,short
-1,2022-04-28 17:45:00,2022-04-28 17:45:00,1.0488600000000001,1.051839642857143,sl,-306.4414021500683,0,B_15m_1h_4h,short
-1,2022-04-28 18:45:00,2022-04-29 09:15:00,1.05104,1.0542532142857142,sl,-303.37698812856763,58,B_15m_1h_4h,short
-1,2022-04-29 19:15:00,2022-04-29 20:00:00,1.05352,1.0556864285714287,sl,-300.343218247282,3,B_15m_1h_4h,short
-1,2022-05-02 03:00:00,2022-05-02 03:00:00,1.05341,1.0545007142857143,sl,-297.3397860648091,0,B_15m_1h_4h,short
-1,2022-05-02 03:45:00,2022-05-02 08:45:00,1.05331,1.0513832142857142,tp,490.61064700693515,20,B_15m_1h_4h,short
-1,2022-05-02 11:00:00,2022-05-02 16:15:00,1.0531700000000002,1.0504467857142858,tp,498.7874911237038,21,B_15m_1h_4h,short
-1,2022-05-02 18:00:00,2022-05-02 21:00:00,1.0522,1.0491339285714285,tp,507.10061597575464,12,B_15m_1h_4h,short
-1,2022-05-03 00:15:00,2022-05-03 01:00:00,1.0500800000000001,1.0511610714285715,sl,-309.33137574522505,3,B_15m_1h_4h,short
-1,2022-05-03 03:30:00,2022-05-03 03:30:00,1.05098,1.051642142857143,sl,-306.23806198777277,0,B_15m_1h_4h,short
-1,2022-05-03 11:45:00,2022-05-03 13:15:00,1.0506,1.0521278571428572,sl,-303.17568136789504,6,B_15m_1h_4h,short
1,2022-05-03 17:30:00,2022-05-03 17:45:00,1.0557999999999998,1.0537460714285714,sl,-300.1439245542161,1,B_15m_1h_4h,long
-1,2022-05-03 20:30:00,2022-05-04 15:30:00,1.05282,1.0547678571428571,sl,-297.14248530867394,76,B_15m_1h_4h,short
1,2022-05-04 18:00:00,2022-05-04 21:30:00,1.05469,1.0529789285714284,sl,-294.17106045558717,14,B_15m_1h_4h,long
1,2022-05-05 03:00:00,2022-05-05 03:15:00,1.0621,1.0612653571428572,sl,-291.2293498510313,1,B_15m_1h_4h,long
1,2022-05-05 08:30:00,2022-05-05 09:00:00,1.0616999999999999,1.060512857142857,sl,-288.317056352521,2,B_15m_1h_4h,long
-1,2022-05-05 20:00:00,2022-05-05 22:15:00,1.05104,1.0533307142857142,sl,-285.4338857889958,9,B_15m_1h_4h,short
-1,2022-05-06 07:00:00,2022-05-06 09:45:00,1.05322,1.05087,tp,470.96591155181335,11,B_15m_1h_4h,short
-1,2022-05-06 18:45:00,2022-05-09 03:15:00,1.0579100000000001,1.052767142857143,tp,478.81534341102616,34,B_15m_1h_4h,short
-1,2022-05-09 05:15:00,2022-05-09 09:45:00,1.0515,1.0496839285714288,tp,486.7955991345768,18,B_15m_1h_4h,short
-1,2022-05-09 11:00:00,2022-05-09 12:45:00,1.0511300000000001,1.0526814285714288,sl,-296.94531547208,7,B_15m_1h_4h,short
-1,2022-05-10 03:15:00,2022-05-10 03:30:00,1.05558,1.0564071428571429,sl,-293.9758623173592,1,B_15m_1h_4h,short
-1,2022-05-10 03:45:00,2022-05-10 04:15:00,1.05594,1.0567864285714286,sl,-291.0361036941856,2,B_15m_1h_4h,short
-1,2022-05-10 04:30:00,2022-05-10 05:15:00,1.05626,1.0571975,sl,-288.12574265724373,3,B_15m_1h_4h,short
-1,2022-05-10 07:30:00,2022-05-10 08:30:00,1.0573700000000001,1.058452142857143,sl,-285.2444852306713,4,B_15m_1h_4h,short
-1,2022-05-10 16:30:00,2022-05-10 17:45:00,1.0559,1.0531642857142858,tp,470.65340063060756,5,B_15m_1h_4h,short
-1,2022-05-10 20:00:00,2022-05-11 10:00:00,1.05332,1.0555303571428571,sl,-287.0985743846706,56,B_15m_1h_4h,short
-1,2022-05-11 18:00:00,2022-05-12 09:00:00,1.05481,1.0495885714285715,tp,473.71264773471324,60,B_15m_1h_4h,short
-1,2022-05-12 14:30:00,2022-05-12 14:45:00,1.04216,1.0389778571428572,tp,481.6078585302738,1,B_15m_1h_4h,short
-1,2022-05-12 16:45:00,2022-05-12 19:00:00,1.04054,1.03679,tp,489.6346561724273,9,B_15m_1h_4h,short
-1,2022-05-13 00:15:00,2022-05-13 04:00:00,1.0374700000000001,1.0384353571428573,sl,-298.67714026519803,15,B_15m_1h_4h,short
-1,2022-05-13 04:30:00,2022-05-13 05:15:00,1.03804,1.0387760714285714,sl,-295.69036886254605,3,B_15m_1h_4h,short
-1,2022-05-16 00:15:00,2022-05-16 01:15:00,1.03997,1.0409407142857143,sl,-292.7334651739206,4,B_15m_1h_4h,short
-1,2022-05-16 01:45:00,2022-05-16 03:45:00,1.03987,1.0408139285714286,sl,-289.8061305221814,8,B_15m_1h_4h,short
-1,2022-05-16 04:45:00,2022-05-16 10:15:00,1.04027,1.0413082142857144,sl,-286.9080692169596,22,B_15m_1h_4h,short
1,2022-05-17 13:30:00,2022-05-17 14:45:00,1.05179,1.055465,tp,473.3983142079928,5,B_15m_1h_4h,long
1,2022-05-17 18:30:00,2022-05-18 09:45:00,1.05357,1.0518717857142856,sl,-288.7729716668699,61,B_15m_1h_4h,long
1,2022-05-18 18:00:00,2022-05-18 18:15:00,1.0512,1.049487857142857,sl,-285.8852419502012,1,B_15m_1h_4h,long
1,2022-05-18 18:45:00,2022-05-18 18:45:00,1.05103,1.0491239285714284,sl,-283.0263895306992,0,B_15m_1h_4h,long
1,2022-05-19 05:45:00,2022-05-19 08:45:00,1.0496699999999999,1.0485717857142856,sl,-280.1961256353922,12,B_15m_1h_4h,long
1,2022-05-19 18:00:00,2022-05-20 05:00:00,1.05886,1.056352857142857,sl,-277.3941643790383,44,B_15m_1h_4h,long
1,2022-05-20 11:45:00,2022-05-20 15:45:00,1.0576699999999999,1.0561474999999998,sl,-274.62022273524786,16,B_15m_1h_4h,long
1,2022-05-20 21:45:00,2022-05-23 01:00:00,1.05432,1.0569253571428572,tp,453.12336751318475,13,B_15m_1h_4h,long
1,2022-05-23 03:15:00,2022-05-23 03:30:00,1.0575999999999999,1.0588892857142855,tp,460.67542363832587,1,B_15m_1h_4h,long
1,2022-05-23 06:15:00,2022-05-23 08:45:00,1.0591599999999999,1.0607367857142855,tp,468.3533473656842,10,B_15m_1h_4h,long
1,2022-05-23 10:30:00,2022-05-23 10:30:00,1.0605799999999999,1.0594571428571427,sl,-285.69554189306734,0,B_15m_1h_4h,long
1,2022-05-23 11:00:00,2022-05-23 11:15:00,1.0601,1.0623017857142856,tp,471.3976441235294,1,B_15m_1h_4h,long
1,2022-05-23 23:15:00,2022-05-24 01:15:00,1.06914,1.0681264285714287,sl,-287.552562915372,8,B_15m_1h_4h,long
1,2022-05-24 02:30:00,2022-05-24 03:15:00,1.0683799999999999,1.0676482142857142,sl,-284.67703728621825,3,B_15m_1h_4h,long
1,2022-05-24 05:45:00,2022-05-24 09:45:00,1.0667799999999998,1.0682924999999999,tp,469.71711152223713,16,B_15m_1h_4h,long
1,2022-05-24 12:15:00,2022-05-25 09:15:00,1.07157,1.0693885714285714,sl,-286.52743802857844,84,B_15m_1h_4h,long
1,2022-05-26 00:30:00,2022-05-26 03:30:00,1.06802,1.070200357142857,tp,472.77027274712236,12,B_15m_1h_4h,long
1,2022-05-26 06:00:00,2022-05-26 07:45:00,1.0697699999999999,1.0687392857142857,sl,-288.3898663757639,7,B_15m_1h_4h,long
1,2022-05-26 10:00:00,2022-05-26 12:45:00,1.0677699999999999,1.0697735714285712,tp,475.8432795199576,11,B_15m_1h_4h,long
1,2022-05-26 16:30:00,2022-05-26 18:00:00,1.07002,1.0723396428571428,tp,483.7740008453122,6,B_15m_1h_4h,long
1,2022-05-26 20:45:00,2022-05-27 04:30:00,1.07171,1.074090357142857,tp,491.8369008594316,31,B_15m_1h_4h,long
1,2022-05-27 07:15:00,2022-05-27 08:45:00,1.0757299999999999,1.0747121428571427,sl,-300.02050952425327,6,B_15m_1h_4h,long
1,2022-05-27 10:15:00,2022-05-27 10:45:00,1.07501,1.0740414285714286,sl,-297.0203044290107,2,B_15m_1h_4h,long
1,2022-05-30 00:45:00,2022-05-30 02:15:00,1.07333,1.0725885714285714,sl,-294.0501013847206,6,B_15m_1h_4h,long
1,2022-05-30 03:00:00,2022-05-30 04:30:00,1.07297,1.0739575,tp,485.18266728475265,6,B_15m_1h_4h,long
1,2022-05-30 07:30:00,2022-05-30 09:00:00,1.07474,1.0762382142857143,tp,493.26904507279517,6,B_15m_1h_4h,long
1,2022-05-30 10:45:00,2022-05-30 10:45:00,1.07579,1.0745,sl,-300.8941174944489,0,B_15m_1h_4h,long
1,2022-05-30 11:45:00,2022-05-30 17:45:00,1.07557,1.0782057142857142,tp,496.4752938658267,24,B_15m_1h_4h,long
1,2022-05-30 20:30:00,2022-05-31 00:00:00,1.07842,1.0775575,sl,-302.8499292581627,14,B_15m_1h_4h,long
1,2022-05-31 01:15:00,2022-05-31 02:15:00,1.07781,1.077275357142857,sl,-299.8214299655811,4,B_15m_1h_4h,long
1,2022-05-31 10:15:00,2022-05-31 11:45:00,1.0742,1.073080357142857,sl,-296.82321566592526,6,B_15m_1h_4h,long
1,2022-05-31 22:45:00,2022-06-01 03:00:00,1.07378,1.072739642857143,sl,-293.85498350926605,17,B_15m_1h_4h,long
-1,2022-06-01 07:15:00,2022-06-01 09:45:00,1.07129,1.0723453571428572,sl,-290.91643367417333,10,B_15m_1h_4h,short
-1,2022-06-01 22:45:00,2022-06-02 09:15:00,1.06549,1.0665742857142857,sl,-288.0072693374316,42,B_15m_1h_4h,short
1,2022-06-02 13:45:00,2022-06-02 15:45:00,1.06944,1.0714632142857141,tp,475.2119944067448,8,B_15m_1h_4h,long
1,2022-06-02 17:15:00,2022-06-02 17:15:00,1.07168,1.0699839285714285,sl,-289.87931658812477,0,B_15m_1h_4h,long
1,2022-06-02 17:45:00,2022-06-02 23:00:00,1.07168,1.0749192857142857,tp,478.3008723704277,21,B_15m_1h_4h,long
1,2022-06-03 00:45:00,2022-06-03 03:30:00,1.07472,1.0759039285714285,tp,486.2725535766404,11,B_15m_1h_4h,long
1,2022-06-03 08:30:00,2022-06-03 10:00:00,1.07548,1.0748092857142857,sl,-296.62625768171415,6,B_15m_1h_4h,long
1,2022-06-03 14:30:00,2022-06-03 14:45:00,1.07453,1.0734371428571428,sl,-293.659995104897,1,B_15m_1h_4h,long
1,2022-06-06 00:45:00,2022-06-06 00:45:00,1.07203,1.0715467857142857,sl,-290.72339515384806,0,B_15m_1h_4h,long
1,2022-06-06 01:30:00,2022-06-06 02:45:00,1.07188,1.0728942857142858,tp,479.6936020038494,5,B_15m_1h_4h,long
1,2022-06-06 09:45:00,2022-06-06 11:00:00,1.0729,1.0742571428571428,tp,487.6884953706067,5,B_15m_1h_4h,long
1,2022-06-06 15:00:00,2022-06-06 15:15:00,1.07317,1.0721232142857142,sl,-297.4899821760541,1,B_15m_1h_4h,long
1,2022-06-06 16:00:00,2022-06-06 16:15:00,1.07236,1.0712821428571428,sl,-294.5150823542936,1,B_15m_1h_4h,long
1,2022-06-06 18:00:00,2022-06-06 18:00:00,1.07184,1.0704589285714285,sl,-291.56993153075064,0,B_15m_1h_4h,long
-1,2022-06-06 19:15:00,2022-06-07 09:00:00,1.06962,1.0667717857142858,tp,481.09038702570115,55,B_15m_1h_4h,short
1,2022-06-07 21:15:00,2022-06-08 00:00:00,1.07053,1.0693942857142857,sl,-293.4651360857002,11,B_15m_1h_4h,long
1,2022-06-08 00:45:00,2022-06-08 02:45:00,1.0706,1.0698596428571427,sl,-290.5304847248432,8,B_15m_1h_4h,long
-1,2022-06-08 06:15:00,2022-06-08 09:00:00,1.06824,1.0691335714285715,sl,-287.62517987759475,11,B_15m_1h_4h,short
-1,2022-06-08 10:00:00,2022-06-08 12:00:00,1.0687200000000001,1.0673485714285715,tp,474.5815467979801,8,B_15m_1h_4h,short
1,2022-06-08 16:45:00,2022-06-08 17:45:00,1.07466,1.0729039285714286,sl,-289.4947435467986,4,B_15m_1h_4h,long
1,2022-06-08 18:15:00,2022-06-08 20:00:00,1.07395,1.0724125,sl,-286.59979611133065,7,B_15m_1h_4h,long
1,2022-06-09 04:45:00,2022-06-09 05:45:00,1.07137,1.07227,tp,472.88966358377326,4,B_15m_1h_4h,long
1,2022-06-09 11:45:00,2022-06-09 14:30:00,1.07081,1.0726260714285714,tp,480.7711579767781,11,B_15m_1h_4h,long
-1,2022-06-09 20:15:00,2022-06-10 11:15:00,1.06457,1.0609807142857144,tp,488.78401060969463,60,B_15m_1h_4h,short
-1,2022-06-10 15:45:00,2022-06-10 15:45:00,1.0558100000000001,1.0524207142857145,tp,496.9304107865004,0,B_15m_1h_4h,short
-1,2022-06-10 19:15:00,2022-06-13 09:45:00,1.05163,1.0475585714285716,tp,505.21258429962296,58,B_15m_1h_4h,short
-1,2022-06-13 12:45:00,2022-06-13 17:00:00,1.04657,1.0433039285714285,tp,513.6327940379683,17,B_15m_1h_4h,short
-1,2022-06-13 20:30:00,2022-06-13 20:45:00,1.04386,1.0454007142857142,sl,-313.3160043631607,1,B_15m_1h_4h,short
-1,2022-06-13 21:15:00,2022-06-13 22:15:00,1.04416,1.0417439285714285,tp,516.9714071992152,4,B_15m_1h_4h,short
-1,2022-06-14 04:15:00,2022-06-14 06:00:00,1.04124,1.0423360714285714,sl,-315.35255839152126,7,B_15m_1h_4h,short
-1,2022-06-14 07:45:00,2022-06-14 08:45:00,1.04241,1.0436475,sl,-312.19903280760605,4,B_15m_1h_4h,short
-1,2022-06-14 12:00:00,2022-06-14 13:15:00,1.0464900000000001,1.0432685714285714,tp,515.1284041325617,5,B_15m_1h_4h,short
-1,2022-06-14 16:00:00,2022-06-14 17:15:00,1.04484,1.042020357142857,tp,523.7138775347731,5,B_15m_1h_4h,short
-1,2022-06-14 21:00:00,2022-06-15 02:30:00,1.04182,1.0434839285714286,sl,-319.4654652962033,22,B_15m_1h_4h,short
-1,2022-06-15 18:45:00,2022-06-15 21:00:00,1.03924,1.0415371428571427,sl,-316.2708106432413,9,B_15m_1h_4h,short
-1,2022-06-15 21:15:00,2022-06-15 21:15:00,1.03766,1.0398767857142857,sl,-313.10810253680893,0,B_15m_1h_4h,short
-1,2022-06-16 04:00:00,2022-06-16 04:45:00,1.0452000000000001,1.043544642857143,tp,516.6283691856886,3,B_15m_1h_4h,short
-1,2022-06-16 13:15:00,2022-06-16 15:45:00,1.04013,1.0426189285714285,sl,-315.1433052032977,10,B_15m_1h_4h,short
-1,2022-06-16 17:15:00,2022-06-16 17:15:00,1.04363,1.0466439285714286,sl,-311.9918721512647,0,B_15m_1h_4h,short
1,2022-06-17 00:45:00,2022-06-17 03:30:00,1.0552599999999999,1.0539946428571427,sl,-308.87195342975207,11,B_15m_1h_4h,long
-1,2022-06-17 18:30:00,2022-06-17 20:30:00,1.04627,1.0485403571428573,sl,-305.78323389545454,8,B_15m_1h_4h,short
-1,2022-06-17 22:00:00,2022-06-17 23:15:00,1.04909,1.04979,flip,-136.11878574229465,5,B_15m_1h_4h,short
1,2022-06-17 23:30:00,2022-06-20 00:00:00,1.04979,1.0483714285714285,sl,-301.364213699077,2,B_15m_1h_4h,long
1,2022-06-20 01:45:00,2022-06-20 02:45:00,1.04894,1.0488600000000001,flip,-19.10535392504109,4,B_15m_1h_4h,long
-1,2022-06-20 03:00:00,2022-06-20 05:00:00,1.04892,1.0500825,sl,-298.15951802283587,8,B_15m_1h_4h,short
1,2022-06-20 08:15:00,2022-06-20 10:15:00,1.05286,1.0517135714285712,sl,-295.1779228426075,8,B_15m_1h_4h,long
1,2022-06-20 12:00:00,2022-06-20 13:00:00,1.05251,1.05268,flip,37.422556997675805,4,B_15m_1h_4h,long
-1,2022-06-20 13:15:00,2022-06-20 17:45:00,1.05268,1.0541778571428573,sl,-292.6003691841582,18,B_15m_1h_4h,short
-1,2022-06-20 19:15:00,2022-06-20 20:45:00,1.05294,1.0506757142857142,tp,482.79060915392415,6,B_15m_1h_4h,short
-1,2022-06-21 00:30:00,2022-06-21 01:30:00,1.05081,1.0514903571428573,sl,-294.5022715838558,4,B_15m_1h_4h,short
1,2022-06-21 05:45:00,2022-06-21 06:00:00,1.0534999999999999,1.052438214285714,sl,-291.55724886801727,1,B_15m_1h_4h,long
1,2022-06-21 09:30:00,2022-06-21 10:00:00,1.05208,1.0534335714285714,tp,481.06946063228105,2,B_15m_1h_4h,long
-1,2022-06-21 23:00:00,2022-06-22 03:45:00,1.0531000000000001,1.051201785714286,tp,489.08728497611884,19,B_15m_1h_4h,short
-1,2022-06-22 07:45:00,2022-06-22 08:45:00,1.05021,1.0486939285714287,tp,497.23873972565315,4,B_15m_1h_4h,short
-1,2022-06-22 09:45:00,2022-06-22 10:00:00,1.0489300000000001,1.0469746428571431,tp,505.5260520543861,1,B_15m_1h_4h,short
-1,2022-06-22 14:45:00,2022-06-22 15:45:00,1.05173,1.0533082142857144,sl,-308.37089175322143,4,B_15m_1h_4h,short
1,2022-06-22 21:15:00,2022-06-22 21:45:00,1.05836,1.0569146428571428,sl,-305.28718283568924,2,B_15m_1h_4h,long
1,2022-06-23 10:00:00,2022-06-23 10:00:00,1.05783,1.0566867857142856,sl,-302.23431100733245,0,B_15m_1h_4h,long
-1,2022-06-23 13:15:00,2022-06-23 16:45:00,1.05082,1.0533839285714286,sl,-299.21196789725906,14,B_15m_1h_4h,short
-1,2022-06-23 17:30:00,2022-06-24 08:30:00,1.05202,1.0545271428571428,sl,-296.2198482182865,60,B_15m_1h_4h,short
1,2022-06-27 01:00:00,2022-06-27 02:00:00,1.0552,1.0565642857142856,tp,488.7627495600931,4,B_15m_1h_4h,long
1,2022-06-27 05:45:00,2022-06-27 06:15:00,1.05625,1.0552289285714285,sl,-298.14527723170454,2,B_15m_1h_4h,long
1,2022-06-27 07:00:00,2022-06-27 10:00:00,1.05571,1.0572671428571427,tp,491.93970743226566,12,B_15m_1h_4h,long
1,2022-06-27 13:45:00,2022-06-27 14:45:00,1.05857,1.0571171428571429,sl,-300.0832215337101,4,B_15m_1h_4h,long
1,2022-06-27 20:00:00,2022-06-27 20:00:00,1.05982,1.058305,sl,-297.08238931837303,0,B_15m_1h_4h,long
1,2022-06-27 21:30:00,2022-06-27 21:45:00,1.05921,1.05801,sl,-294.1115654251893,1,B_15m_1h_4h,long
