side,horizon_5m,n,hit_pct,mean_ret,median_ret,mean_mfe,mean_mae,first_close_favor_pct,first_close_adverse_pct,symbol,panel,min_agree,n_agents
any,2,291,54.63917525773196,0.006303919046581321,0.0034202650705463878,0.03461078020325103,0.027222436517358128,56.3573883161512,43.6426116838488,EURUSD,abc_plus_research_longOnly,4,10
long,3,291,57.73195876288659,0.0071342430662097245,0.0058783023462836105,0.041562155674138,0.03226147054805792,56.3573883161512,43.6426116838488,EURUSD,abc_plus_research_longOnly,4,10
any,3,291,57.73195876288659,0.0071342430662097245,0.0058783023462836105,0.041562155674138,0.03226147054805792,56.3573883161512,43.6426116838488,EURUSD,abc_plus_research_longOnly,4,10
long,5,291,57.388316151202744,0.010134806762912826,0.007608034084000305,0.054010949458403824,0.03981031583993508,56.3573883161512,43.6426116838488,EURUSD,abc_plus_research_longOnly,4,10
any,5,291,57.388316151202744,0.010134806762912826,0.007608034084000305,0.054010949458403824,0.03981031583993508,56.3573883161512,43.6426116838488,EURUSD,abc_plus_research_longOnly,4,10
long,8,291,57.73195876288659,0.010458416842615541,0.01042634262855988,0.06529248542292376,0.05128616555222541,56.3573883161512,43.6426116838488,EURUSD,abc_plus_research_longOnly,4,10
any,8,291,57.73195876288659,0.010458416842615541,0.01042634262855988,0.06529248542292376,0.05128616555222541,56.3573883161512,43.6426116838488,EURUSD,abc_plus_research_longOnly,4,10
long,10,291,54.98281786941581,0.010768587601866875,0.007648768548257226,0.07296053528596275,0.058047152576353844,56.3573883161512,43.6426116838488,EURUSD,abc_plus_research_longOnly,4,10
any,10,291,54.98281786941581,0.010768587601866875,0.007648768548257226,0.07296053528596275,0.058047152576353844,56.3573883161512,43.6426116838488,EURUSD,abc_plus_research_longOnly,4,10
long,15,291,52.23367697594502,0.004489430272576413,0.005502012819685191,0.08770998296888412,0.07605263416653507,56.3573883161512,43.6426116838488,EURUSD,abc_plus_research_longOnly,4,10
any,15,291,52.23367697594502,0.004489430272576413,0.005502012819685191,0.08770998296888412,0.07605263416653507,56.3573883161512,43.6426116838488,EURUSD,abc_plus_research_longOnly,4,10
long,20,291,53.264604810996566,0.0033747336999889713,0.00853064396882746,0.0992677627391591,0.08928926784468434,56.3573883161512,43.6426116838488,EURUSD,abc_plus_research_longOnly,4,10
any,20,291,53.264604810996566,0.0033747336999889713,0.00853064396882746,0.0992677627391591,0.08928926784468434,56.3573883161512,43.6426116838488,EURUSD,abc_plus_research_longOnly,4,10
long,1,1956,48.61963190184049,0.002338274233602644,0.0,0.032477420143942295,0.02854732999048556,48.61963190184049,48.77300613496933,US30,abc_only,2,3
short,1,1082,48.98336414048059,-0.0033874646563887396,0.0,0.045375450869488194,0.051527843711110785,48.98336414048059,47.504621072088725,US30,abc_only,2,3
any,1,3038,48.74917709019091,0.000299021607213349,0.0,0.03707112298957781,0.036731963251090065,48.74917709019091,48.32126398946676,US30,abc_only,2,3
long,2,1956,49.84662576687116,0.002324474312061718,0.0,0.04366162015199178,0.03921737726416779,49.59100204498978,50.05112474437628,US30,abc_only,2,3
short,2,1082,48.428835489833645,-0.0032454835412134685,0.0,0.06433617555051549,0.07101366691655592,50.83179297597042,48.521256931608136,US30,abc_only,2,3
any,2,3038,49.34167215273206,0.0003407039377221031,0.0,0.05102497398385571,0.05054179642278659,50.0329163923634,49.506254114549044,US30,abc_only,2,3
long,3,1956,48.97750511247444,0.0017498983585802026,0.0,0.052251673049878544,0.047590147802850785,49.64212678936605,50.102249488752555,US30,abc_only,2,3
short,3,1082,48.52125693160813,-0.004182630865936482,0.0,0.07852639324229362,0.08525916412880855,50.83179297597042,48.613678373382626,US30,abc_only,2,3
any,3,3038,48.815009874917706,-0.0003630037549573393,0.0,0.061609555620054025,0.06100617007562443,50.065832784726794,49.57208689927584,US30,abc_only,2,3
long,5,1956,49.02862985685071,0.0006772063910611941,0.0,0.06456887244230881,0.061738653457678455,49.693251533742334,50.15337423312884,US30,abc_only,2,3
short,5,1082,49.35304990757856,-0.009369182976928635,0.0,0.10063289697573798,0.10992597705828772,50.83179297597042,48.613678373382626,US30,abc_only,2,3
any,5,3038,49.14417379855168,-0.002900869084964149,0.0,0.07741326827679543,0.07890082730095009,50.09874917709019,49.605003291639235,US30,abc_only,2,3
long,8,1956,49.33537832310839,0.001771866324294695,0.0,0.08185209158445217,0.07930159590388944,49.74437627811861,50.15337423312884,US30,abc_only,2,3
short,8,1082,49.81515711645101,-0.0024972834478597158,0.0,0.13040340894364072,0.1368783053896965,51.01663585951941,48.79852125693161,US30,abc_only,2,3
any,8,3038,49.506254114549044,0.0002513857273654403,0.0,0.09914390375780371,0.09980784990772197,50.19749835418038,49.67083607636603,US30,abc_only,2,3
long,10,1956,49.897750511247445,0.004167094252943418,0.0,0.09154940064009696,0.08916823826713557,49.74437627811861,50.15337423312884,US30,abc_only,2,3
short,10,1082,48.890942698706105,-0.0027592566434716907,0.0,0.14716013778527487,0.1522259668021478,51.01663585951941,48.79852125693161,US30,abc_only,2,3
any,10,3038,49.53917050691244,0.0017002372187363238,0.0,0.11135546304664158,0.1116265866130484,50.19749835418038,49.67083607636603,US30,abc_only,2,3
long,15,1956,51.27811860940695,0.00871972827399623,0.0016403463860004898,0.1148152816819103,0.10979101383721533,49.79550102249489,50.15337423312884,US30,abc_only,2,3
short,15,1082,48.059149722735675,-0.012345752069093436,0.0,0.18295331506512422,0.19129568671832292,51.1090573012939,48.79852125693161,US30,abc_only,2,3
any,15,3038,50.13166556945359,0.0012171444256673903,0.0005647431030619251,0.13908300785723532,0.1388193403867079,50.263331138907176,49.67083607636603,US30,abc_only,2,3
long,20,1956,50.0,0.006844801055190971,0.00027812995210379723,0.13226381621576114,0.12778478951501826,49.79550102249489,50.15337423312884,US30,abc_only,2,3
short,20,1082,47.13493530499076,-0.003322826929581098,0.0,0.21720340075717876,0.21832356558564137,51.20147874306839,48.79852125693161,US30,abc_only,2,3
any,20,3038,48.97959183673469,0.0032235457953083578,0.0,0.16251550498265183,0.16003066038678065,50.29624753127057,49.67083607636603,US30,abc_only,2,3
long,1,35,45.714285714285715,0.007049528383030278,0.0,0.03548555379125059,0.024311188913754115,45.714285714285715,48.57142857142857,US30,abc_only,3,3
short,1,20,60.0,0.02382578743551885,0.006864192252779353,0.056736968614081375,0.04057503892295587,60.0,30.0,US30,abc_only,3,3
any,1,55,50.90909090909091,0.01314998622029885,0.001045716640070607,0.043213340999552693,0.03022531618982748,50.90909090909091,41.81818181818182,US30,abc_only,3,3
long,2,35,54.285714285714285,0.008065945677421554,0.002892505806705407,0.04422243526960401,0.030174723117935804,48.57142857142857,48.57142857142857,US30,abc_only,3,3
short,2,20,60.0,0.03912911513189704,0.006030487488427455,0.07613792765780406,0.04834005034185029,65.0,30.0,US30,abc_only,3,3
any,2,55,56.36363636363636,0.019361643660867185,0.002892505806705407,0.0558280688653131,0.036780296653904705,54.54545454545455,41.81818181818182,US30,abc_only,3,3
long,3,35,48.57142857142857,0.009995012592154863,0.0,0.05269384716590775,0.03806397222866334,48.57142857142857,48.57142857142857,US30,abc_only,3,3
short,3,20,75.0,0.0333554594878131,0.016288614756711936,0.0860194769797218,0.05171145509221098,65.0,30.0,US30,abc_only,3,3
any,3,55,58.18181818181818,0.018489720554212403,0.004063223761732559,0.06481225800729466,0.0430266932699534,54.54545454545455,41.81818181818182,US30,abc_only,3,3
long,5,35,48.57142857142857,0.0012166773419112428,0.0,0.06238545557284532,0.04795470967584273,48.57142857142857,48.57142857142857,US30,abc_only,3,3
short,5,20,50.0,0.005288598727013654,0.0008743221380463726,0.10074491592628083,0.06627751805860302,70.0,30.0,US30,abc_only,3,3
any,5,55,49.09090909090909,0.00269737602740303,0.0,0.07633435024682186,0.05461754908775557,56.36363636363637,41.81818181818182,US30,abc_only,3,3
long,8,35,57.14285714285714,0.04617691903159858,0.0029248574863189793,0.11100445482673116,0.06670550428310641,48.57142857142857,48.57142857142857,US30,abc_only,3,3
short,8,20,65.0,0.011294301365585915,0.01887925612387337,0.11931438789680812,0.08667549320906476,70.0,30.0,US30,abc_only,3,3
any,8,55,60.0,0.033492330789412154,0.00532577782985205,0.11402624867039554,0.07396731843800036,56.36363636363637,41.81818181818182,US30,abc_only,3,3
long,10,35,51.42857142857142,0.028294544151230946,0.0025822178152371507,0.11643781805987606,0.07320952875344347,48.57142857142857,48.57142857142857,US30,abc_only,3,3
short,10,20,70.0,-0.002510938491848852,0.01819557807251669,0.13068342136085004,0.10503262656279073,70.0,30.0,US30,abc_only,3,3
any,10,55,58.18181818181818,0.017092550462838287,0.002662888914926025,0.12161803744204842,0.08478156432047883,56.36363636363637,41.81818181818182,US30,abc_only,3,3
long,15,35,51.42857142857142,0.021635661789655307,0.0005750709062427397,0.12562977723570282,0.09568653803016776,51.42857142857143,48.57142857142857,US30,abc_only,3,3
short,15,20,55.00000000000001,-0.0153500455526317,0.001760406222936536,0.14534798741240607,0.1440442370948608,70.0,30.0,US30,abc_only,3,3
any,15,55,52.72727272727272,0.0081863136651873,0.0013266558323155291,0.13280003548177674,0.11327115587187433,58.18181818181818,41.81818181818182,US30,abc_only,3,3
long,20,35,40.0,-0.009304403279206811,-0.007137967635027149,0.13191688712642047,0.12208984896329625,51.42857142857143,48.57142857142857,US30,abc_only,3,3
short,20,20,45.0,-0.07980969003582253,0.0,0.167070912719102,0.18845074855309224,70.0,30.0,US30,abc_only,3,3
any,20,55,41.81818181818181,-0.034942689372521624,-0.00029248574862764175,0.1447001691601228,0.1462210851777675,58.18181818181818,41.81818181818182,US30,abc_only,3,3
long,1,1956,48.61963190184049,0.002338274233602644,0.0,0.032477420143942295,0.02854732999048556,48.61963190184049,48.77300613496933,US30,abc_only_longOnly,2,3
any,1,1956,48.61963190184049,0.002338274233602644,0.0,0.032477420143942295,0.02854732999048556,48.61963190184049,48.77300613496933,US30,abc_only_longOnly,2,3
long,2,1956,49.84662576687116,0.002324474312061718,0.0,0.04366162015199178,0.03921737726416779,49.59100204498978,50.05112474437628,US30,abc_only_longOnly,2,3
any,2,1956,49.84662576687116,0.002324474312061718,0.0,0.04366162015199178,0.03921737726416779,49.59100204498978,50.05112474437628,US30,abc_only_longOnly,2,3
long,3,1956,48.97750511247444,0.0017498983585802026,0.0,0.052251673049878544,0.047590147802850785,49.64212678936605,50.102249488752555,US30,abc_only_longOnly,2,3
any,3,1956,48.97750511247444,0.0017498983585802026,0.0,0.052251673049878544,0.047590147802850785,49.64212678936605,50.102249488752555,US30,abc_only_longOnly,2,3
long,5,1956,49.02862985685071,0.0006772063910611941,0.0,0.06456887244230881,0.061738653457678455,49.693251533742334,50.15337423312884,US30,abc_only_longOnly,2,3
any,5,1956,49.02862985685071,0.0006772063910611941,0.0,0.06456887244230881,0.061738653457678455,49.693251533742334,50.15337423312884,US30,abc_only_longOnly,2,3
long,8,1956,49.33537832310839,0.001771866324294695,0.0,0.08185209158445217,0.07930159590388944,49.74437627811861,50.15337423312884,US30,abc_only_longOnly,2,3
any,8,1956,49.33537832310839,0.001771866324294695,0.0,0.08185209158445217,0.07930159590388944,49.74437627811861,50.15337423312884,US30,abc_only_longOnly,2,3
long,10,1956,49.897750511247445,0.004167094252943418,0.0,0.09154940064009696,0.08916823826713557,49.74437627811861,50.15337423312884,US30,abc_only_longOnly,2,3
any,10,1956,49.897750511247445,0.004167094252943418,0.0,0.09154940064009696,0.08916823826713557,49.74437627811861,50.15337423312884,US30,abc_only_longOnly,2,3
long,15,1956,51.27811860940695,0.00871972827399623,0.0016403463860004898,0.1148152816819103,0.10979101383721533,49.79550102249489,50.15337423312884,US30,abc_only_longOnly,2,3
any,15,1956,51.27811860940695,0.00871972827399623,0.0016403463860004898,0.1148152816819103,0.10979101383721533,49.79550102249489,50.15337423312884,US30,abc_only_longOnly,2,3
long,20,1956,50.0,0.006844801055190971,0.00027812995210379723,0.13226381621576114,0.12778478951501826,49.79550102249489,50.15337423312884,US30,abc_only_longOnly,2,3
any,20,1956,50.0,0.006844801055190971,0.00027812995210379723,0.13226381621576114,0.12778478951501826,49.79550102249489,50.15337423312884,US30,abc_only_longOnly,2,3
long,1,35,45.714285714285715,0.007049528383030278,0.0,0.03548555379125059,0.024311188913754115,45.714285714285715,48.57142857142857,US30,abc_only_longOnly,3,3
any,1,35,45.714285714285715,0.007049528383030278,0.0,0.03548555379125059,0.024311188913754115,45.714285714285715,48.57142857142857,US30,abc_only_longOnly,3,3
long,2,35,54.285714285714285,0.008065945677421554,0.002892505806705407,0.04422243526960401,0.030174723117935804,48.57142857142857,48.57142857142857,US30,abc_only_longOnly,3,3
any,2,35,54.285714285714285,0.008065945677421554,0.002892505806705407,0.04422243526960401,0.030174723117935804,48.57142857142857,48.57142857142857,US30,abc_only_longOnly,3,3
long,3,35,48.57142857142857,0.009995012592154863,0.0,0.05269384716590775,0.03806397222866334,48.57142857142857,48.57142857142857,US30,abc_only_longOnly,3,3
any,3,35,48.57142857142857,0.009995012592154863,0.0,0.05269384716590775,0.03806397222866334,48.57142857142857,48.57142857142857,US30,abc_only_longOnly,3,3
long,5,35,48.57142857142857,0.0012166773419112428,0.0,0.06238545557284532,0.04795470967584273,48.57142857142857,48.57142857142857,US30,abc_only_longOnly,3,3
any,5,35,48.57142857142857,0.0012166773419112428,0.0,0.06238545557284532,0.04795470967584273,48.57142857142857,48.57142857142857,US30,abc_only_longOnly,3,3
long,8,35,57.14285714285714,0.04617691903159858,0.0029248574863189793,0.11100445482673116,0.06670550428310641,48.57142857142857,48.57142857142857,US30,abc_only_longOnly,3,3
any,8,35,57.14285714285714,0.04617691903159858,0.0029248574863189793,0.11100445482673116,0.06670550428310641,48.57142857142857,48.57142857142857,US30,abc_only_longOnly,3,3
long,10,35,51.42857142857142,0.028294544151230946,0.0025822178152371507,0.11643781805987606,0.07320952875344347,48.57142857142857,48.57142857142857,US30,abc_only_longOnly,3,3
any,10,35,51.42857142857142,0.028294544151230946,0.0025822178152371507,0.11643781805987606,0.07320952875344347,48.57142857142857,48.57142857142857,US30,abc_only_longOnly,3,3
long,15,35,51.42857142857142,0.021635661789655307,0.0005750709062427397,0.12562977723570282,0.09568653803016776,51.42857142857143,48.57142857142857,US30,abc_only_longOnly,3,3
any,15,35,51.42857142857142,0.021635661789655307,0.0005750709062427397,0.12562977723570282,0.09568653803016776,51.42857142857143,48.57142857142857,US30,abc_only_longOnly,3,3
long,20,35,40.0,-0.009304403279206811,-0.007137967635027149,0.13191688712642047,0.12208984896329625,51.42857142857143,48.57142857142857,US30,abc_only_longOnly,3,3
any,20,35,40.0,-0.009304403279206811,-0.007137967635027149,0.13191688712642047,0.12208984896329625,51.42857142857143,48.57142857142857,US30,abc_only_longOnly,3,3
long,1,3095,48.07754442649434,-0.00017429475219626396,0.0,0.03297200373045667,0.03129954244021786,48.07754442649435,49.17609046849758,US30,abc_plus_dvmr_mv,2,7
short,1,1155,48.484848484848484,-0.004684793036667138,0.0,0.044444130725145324,0.05191480941809467,48.484848484848484,48.05194805194805,US30,abc_plus_dvmr_mv,2,7
any,1,4250,48.188235294117646,-0.0014000889918583483,0.0,0.03608972294901323,0.036902044407146735,48.188235294117646,48.870588235294115,US30,abc_plus_dvmr_mv,2,7
long,2,3095,48.917609046849755,-0.0005227623662272639,0.0,0.04465424330709269,0.04372896198010637,49.11147011308562,50.50080775444265,US30,abc_plus_dvmr_mv,2,7
short,2,1155,48.74458874458875,-0.003525489125687156,0.0,0.06367466756669027,0.07133854890437291,50.12987012987013,49.09090909090909,US30,abc_plus_dvmr_mv,2,7
any,2,4250,48.870588235294115,-0.0013387975208569518,0.0,0.04982332331175979,0.05123227325011291,49.38823529411765,50.11764705882353,US30,abc_plus_dvmr_mv,2,7
long,3,3095,48.949919224555735,-0.0005390461819024977,0.0,0.053583279806509385,0.052601652743845755,49.20840064620356,50.59773828756058,US30,abc_plus_dvmr_mv,2,7
short,3,1155,48.311688311688314,-0.005078488110041206,0.0,0.07790264627520789,0.08603888461464691,50.21645021645022,49.26406926406926,US30,abc_plus_dvmr_mv,2,7
any,3,4250,48.77647058823529,-0.0017727062823731344,0.0,0.06019242528212038,0.06168871222873408,49.48235294117647,50.23529411764706,US30,abc_plus_dvmr_mv,2,7
long,5,3095,48.336025848142164,-0.000470370988626208,-0.0002912267928607057,0.06716521490690151,0.06735251931518355,49.24071082390953,50.662358642972535,US30,abc_plus_dvmr_mv,2,7
short,5,1155,49.17748917748918,-0.010508072301703846,0.0,0.09947649543003932,0.11049908020379258,50.21645021645022,49.26406926406926,US30,abc_plus_dvmr_mv,2,7
any,5,4250,48.564705882352946,-0.00319826393370966,0.0,0.07594628055495425,0.07907823174491141,49.50588235294118,50.28235294117647,US30,abc_plus_dvmr_mv,2,7
long,8,3095,48.88529886914378,-0.0017624417742218973,0.0,0.0847290475533711,0.08687206516112972,49.27302100161551,50.662358642972535,US30,abc_plus_dvmr_mv,2,7
short,8,1155,50.21645021645021,-0.0032176149650907674,0.0005704553420176412,0.12969696093110006,0.1371023583136178,50.38961038961039,49.43722943722944,US30,abc_plus_dvmr_mv,2,7
any,8,4250,49.24705882352941,-0.002157906488446261,0.0,0.09694973930661273,0.10052288600609999,49.576470588235296,50.32941176470588,US30,abc_plus_dvmr_mv,2,7
long,10,3095,49.98384491114701,0.0003664098107404435,0.0,0.09430108491469955,0.09719336216268679,49.27302100161551,50.662358642972535,US30,abc_plus_dvmr_mv,2,7
short,10,1155,49.35064935064935,-0.0030881279487240455,0.0,0.14662683681686942,0.15243915210729814,50.38961038961039,49.43722943722944,US30,abc_plus_dvmr_mv,2,7
any,10,4250,49.811764705882354,-0.0005724116274199063,0.0,0.10852137749046571,0.11220721801822235,49.576470588235296,50.32941176470588,US30,abc_plus_dvmr_mv,2,7
long,15,3095,50.53311793214863,0.0020684615168701653,0.0010338546028240774,0.11763163602969927,0.11926087994201297,49.27302100161551,50.662358642972535,US30,abc_plus_dvmr_mv,2,7
short,15,1155,48.3982683982684,-0.012987480026874656,0.0,0.18226823033735828,0.19102510062297812,50.476190476190474,49.43722943722944,US30,abc_plus_dvmr_mv,2,7
any,15,4250,49.95294117647059,-0.002023212008547546,0.0,0.1351975810709572,0.13876386226825174,49.6,50.32941176470588,US30,abc_plus_dvmr_mv,2,7
long,20,3095,50.113085621970924,0.0008953771160079689,0.0005583423040330181,0.13541112092273494,0.13816481695098332,49.305331179321485,50.662358642972535,US30,abc_plus_dvmr_mv,2,7
short,20,1155,47.44588744588745,-0.0027544850960669375,0.0,0.21712486165958916,0.21803280414241122,50.56277056277056,49.43722943722944,US30,abc_plus_dvmr_mv,2,7
any,20,4250,49.38823529411765,-9.652661456768097e-05,0.0,0.15761803164063298,0.15987011699947726,49.64705882352941,50.32941176470588,US30,abc_plus_dvmr_mv,2,7
long,1,895,48.49162011173184,0.0014936619411073427,0.0,0.03491724001409199,0.030334577743261777,48.49162011173184,49.16201117318436,US30,abc_plus_dvmr_mv,3,7
short,1,30,56.666666666666664,0.014800748883675758,0.004610767412313666,0.054267315433521514,0.053042590111259245,56.666666666666664,33.333333333333336,US30,abc_plus_dvmr_mv,3,7
any,1,925,48.75675675675676,0.0019252431392446964,0.0,0.0355448100276951,0.031071053820061697,48.75675675675676,48.648648648648646,US30,abc_plus_dvmr_mv,3,7
long,2,895,49.94413407821229,0.0035358650240285717,0.0,0.048314208729569874,0.04282630462302344,49.720670391061454,49.944134078212294,US30,abc_plus_dvmr_mv,3,7
short,2,30,56.666666666666664,0.014392766610788026,0.001760406222936536,0.0676534381231947,0.06715752907210373,63.333333333333336,33.333333333333336,US30,abc_plus_dvmr_mv,3,7
any,2,925,50.16216216216216,0.003887980751166716,0.0005926722477426891,0.048941426980173924,0.04361542541596659,50.16216216216216,49.4054054054054,US30,abc_plus_dvmr_mv,3,7
long,3,895,47.374301675977655,0.0008718740958646678,-0.0013192438094484242,0.05780076765611434,0.05232113038999187,49.944134078212294,49.944134078212294,US30,abc_plus_dvmr_mv,3,7
short,3,30,63.33333333333333,0.014083420077840698,0.006036635860861849,0.07764114152786063,0.0718849234248123,63.333333333333336,33.333333333333336,US30,abc_plus_dvmr_mv,3,7
any,3,925,47.89189189189189,0.00130035666825308,-0.0010430704656683785,0.05844423924114394,0.05295563178571579,50.37837837837838,49.4054054054054,US30,abc_plus_dvmr_mv,3,7
long,5,895,49.94413407821229,0.0049269347476317525,0.0,0.07426209614480175,0.06840781259505756,49.944134078212294,49.944134078212294,US30,abc_plus_dvmr_mv,3,7
short,5,30,46.666666666666664,-0.0028895392836646816,0.0,0.09730045935411157,0.08940205701695574,66.66666666666667,33.333333333333336,US30,abc_plus_dvmr_mv,3,7
any,5,925,49.83783783783784,0.004673427481751867,0.0,0.07500928630294153,0.06908870700874073,50.486486486486484,49.4054054054054,US30,abc_plus_dvmr_mv,3,7
long,8,895,50.05586592178771,0.008421421002338074,0.0006254737964007736,0.09604912258718151,0.08785715680335072,49.944134078212294,49.944134078212294,US30,abc_plus_dvmr_mv,3,7
short,8,30,56.666666666666664,-0.01216924400498775,0.0037695322275170424,0.11444967146908686,0.12303374668043453,66.66666666666667,33.333333333333336,US30,abc_plus_dvmr_mv,3,7
any,8,925,50.27027027027027,0.007753615650749128,0.001138205718846342,0.09664589714551357,0.08899801917774262,50.486486486486484,49.4054054054054,US30,abc_plus_dvmr_mv,3,7
long,10,895,50.6145251396648,0.00957183455801124,0.002156152905739463,0.10654214418155104,0.09827777527297583,49.944134078212294,49.944134078212294,US30,abc_plus_dvmr_mv,3,7
short,10,30,63.33333333333333,-0.02360989686544306,0.0030486701918603226,0.12967527705136442,0.14260642306603127,66.66666666666667,33.333333333333336,US30,abc_plus_dvmr_mv,3,7
any,10,925,51.027027027027025,0.00849567029562894,0.002156152905739463,0.10729240795030173,0.09971546114734518,50.486486486486484,49.4054054054054,US30,abc_plus_dvmr_mv,3,7
long,15,895,51.62011173184358,0.012708724950264387,0.004296442238941894,0.12913338446125638,0.12114218031000662,50.055865921787706,49.944134078212294,US30,abc_plus_dvmr_mv,3,7
short,15,30,50.0,-0.03363506843543051,0.0008743221380463726,0.14538178085101483,0.18253520470929072,66.66666666666667,33.333333333333336,US30,abc_plus_dvmr_mv,3,7
any,15,925,51.567567567567565,0.011205683002620226,0.0037528427784046417,0.1296603594793026,0.12313330542565908,50.5945945945946,49.4054054054054,US30,abc_plus_dvmr_mv,3,7
long,20,895,51.28491620111731,0.014940422242145325,0.0028699098561314187,0.15170633178632595,0.13960454060619076,50.055865921787706,49.944134078212294,US30,abc_plus_dvmr_mv,3,7
short,20,30,43.333333333333336,-0.061327850346835286,0.0,0.16956306551148764,0.21442401812226475,66.66666666666667,33.333333333333336,US30,abc_plus_dvmr_mv,3,7
any,20,925,51.027027027027025,0.012466856644664872,0.002467681227627766,0.1522854690963312,0.14203111825536074,50.5945945945946,49.4054054054054,US30,abc_plus_dvmr_mv,3,7
long,1,95,51.578947368421055,0.0046203954068357225,0.004746340156434625,0.04324663323600338,0.0341663400022235,51.578947368421055,43.1578947368421,US30,abc_plus_dvmr_mv,4,7
any,1,95,51.578947368421055,0.0046203954068357225,0.004746340156434625,0.04324663323600338,0.0341663400022235,51.578947368421055,43.1578947368421,US30,abc_plus_dvmr_mv,4,7
long,2,95,47.368421052631575,-0.0001389822478338494,0.0,0.053452030580921024,0.04483775816400425,52.63157894736842,46.31578947368421,US30,abc_plus_dvmr_mv,4,7
any,2,95,47.368421052631575,-0.0001389822478338494,0.0,0.053452030580921024,0.04483775816400425,52.63157894736842,46.31578947368421,US30,abc_plus_dvmr_mv,4,7
long,3,95,42.10526315789473,-0.006502694701258134,-0.012795835636122074,0.06311989355062128,0.062137092381692925,52.63157894736842,46.31578947368421,US30,abc_plus_dvmr_mv,4,7
any,3,95,42.10526315789473,-0.006502694701258134,-0.012795835636122074,0.06311989355062128,0.062137092381692925,52.63157894736842,46.31578947368421,US30,abc_plus_dvmr_mv,4,7
long,5,95,50.526315789473685,0.0042965419728594936,0.0013290166871335236,0.07560634823228642,0.07634535877240176,52.63157894736842,46.31578947368421,US30,abc_plus_dvmr_mv,4,7
any,5,95,50.526315789473685,0.0042965419728594936,0.0013290166871335236,0.07560634823228642,0.07634535877240176,52.63157894736842,46.31578947368421,US30,abc_plus_dvmr_mv,4,7
long,8,95,53.68421052631579,-0.005691583656699764,0.005419544016664182,0.10120352787312721,0.0992680646762219,52.63157894736842,46.31578947368421,US30,abc_plus_dvmr_mv,4,7
any,8,95,53.68421052631579,-0.005691583656699764,0.005419544016664182,0.10120352787312721,0.0992680646762219,52.63157894736842,46.31578947368421,US30,abc_plus_dvmr_mv,4,7
long,10,95,52.63157894736842,-0.0006964179617606471,0.014675452370819329,0.11596107506704693,0.1113394947140533,52.63157894736842,46.31578947368421,US30,abc_plus_dvmr_mv,4,7
any,10,95,52.63157894736842,-0.0006964179617606471,0.014675452370819329,0.11596107506704693,0.1113394947140533,52.63157894736842,46.31578947368421,US30,abc_plus_dvmr_mv,4,7
long,15,95,63.1578947368421,0.016287303600603383,0.02901728140314676,0.14011840294893277,0.13299981840331523,53.68421052631579,46.31578947368421,US30,abc_plus_dvmr_mv,4,7
any,15,95,63.1578947368421,0.016287303600603383,0.02901728140314676,0.14011840294893277,0.13299981840331523,53.68421052631579,46.31578947368421,US30,abc_plus_dvmr_mv,4,7
long,20,95,60.0,0.013490164345928075,0.03536806906419305,0.1676763668213353,0.15531275360492142,53.68421052631579,46.31578947368421,US30,abc_plus_dvmr_mv,4,7
any,20,95,60.0,0.013490164345928075,0.03536806906419305,0.1676763668213353,0.15531275360492142,53.68421052631579,46.31578947368421,US30,abc_plus_dvmr_mv,4,7
long,1,3095,48.07754442649434,-0.00017429475219626396,0.0,0.03297200373045667,0.03129954244021786,48.07754442649435,49.17609046849758,US30,abc_plus_dvmr_mv_longOnly,2,7
any,1,3095,48.07754442649434,-0.00017429475219626396,0.0,0.03297200373045667,0.03129954244021786,48.07754442649435,49.17609046849758,US30,abc_plus_dvmr_mv_longOnly,2,7
long,2,3095,48.917609046849755,-0.0005227623662272639,0.0,0.04465424330709269,0.04372896198010637,49.11147011308562,50.50080775444265,US30,abc_plus_dvmr_mv_longOnly,2,7
any,2,3095,48.917609046849755,-0.0005227623662272639,0.0,0.04465424330709269,0.04372896198010637,49.11147011308562,50.50080775444265,US30,abc_plus_dvmr_mv_longOnly,2,7
long,3,3095,48.949919224555735,-0.0005390461819024977,0.0,0.053583279806509385,0.052601652743845755,49.20840064620356,50.59773828756058,US30,abc_plus_dvmr_mv_longOnly,2,7
any,3,3095,48.949919224555735,-0.0005390461819024977,0.0,0.053583279806509385,0.052601652743845755,49.20840064620356,50.59773828756058,US30,abc_plus_dvmr_mv_longOnly,2,7
long,5,3095,48.336025848142164,-0.000470370988626208,-0.0002912267928607057,0.06716521490690151,0.06735251931518355,49.24071082390953,50.662358642972535,US30,abc_plus_dvmr_mv_longOnly,2,7
any,5,3095,48.336025848142164,-0.000470370988626208,-0.0002912267928607057,0.06716521490690151,0.06735251931518355,49.24071082390953,50.662358642972535,US30,abc_plus_dvmr_mv_longOnly,2,7
long,8,3095,48.88529886914378,-0.0017624417742218973,0.0,0.0847290475533711,0.08687206516112972,49.27302100161551,50.662358642972535,US30,abc_plus_dvmr_mv_longOnly,2,7
any,8,3095,48.88529886914378,-0.0017624417742218973,0.0,0.0847290475533711,0.08687206516112972,49.27302100161551,50.662358642972535,US30,abc_plus_dvmr_mv_longOnly,2,7
long,10,3095,49.98384491114701,0.0003664098107404435,0.0,0.09430108491469955,0.09719336216268679,49.27302100161551,50.662358642972535,US30,abc_plus_dvmr_mv_longOnly,2,7
